Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
2191,25.0,89.0,0.0,Dolnośląskie
582,0.0,43.0,0.0,Kujawsko-pomorskie
1248,8.0,48.0,0.0,Łódzkie
409,7.0,14.0,0.0,Lubelskie
92,0.0,0.0,0.0,Lubuskie
1129,1.0,39.0,0.0,Małopolskie
3005,35.0,232.0,0.0,Mazowieckie
547,3.0,39.0,0.0,Opolskie
374,0.0,33.0,0.0,Podkarpackie
389,1.0,9.0,0.0,Podlaskie
502,0.0,28.0,0.0,Pomorskie
5502,163.0,179.0,0.0,Śląskie
352,6.0,18.0,0.0,Świętokrzyskie
173,2.0,1.0,0.0,Warmińsko-mazurskie
1800,3.0,139.0,0.0,Wielkopolskie
496,2.0,18.0,0.0,Zachodniopomorskie
