Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1011,11.0,0.0,0.0,Central Bohemia
194,1.0,0.0,0.0,Hradec Králové
194,0.0,0.0,0.0,Hradec Králové
437,0.0,0.0,0.0,Karlovy Vary
198,0.0,0.0,0.0,Liberec
199,1.0,0.0,0.0,Liberec
1190,10.0,0.0,0.0,Moravia-Silesia
730,1.0,0.0,0.0,Olomouc
731,2.0,0.0,0.0,Olomouc
282,1.0,0.0,0.0,Pardubice
651,5.0,0.0,0.0,Plzeň
1927,13.0,0.0,0.0,Prague
182,0.0,0.0,0.0,South Bohemia
507,3.0,0.0,0.0,South Moravia
518,1.0,0.0,0.0,Ústí nad Labem
181,1.0,0.0,0.0,Vysočina
344,0.0,0.0,0.0,Zlin
