Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
3148,8,414,224,Abruzzi
380,1,25,38,Basilicata
1141,2,89,81,Calabria
4558,6,410,442,Campania
27034,67,3934,4664,Emilia-Romagna
3158,6,301,938,Friuli-Venezia Giulia
7524,31,733,874,Latium
9059,41,1382,1665,Liguria
86640,335,15440,17855,Lombardy
6523,11,965,1660,Marches
379,2,22,42,Molise
29273,119,3799,3019,Piedmont
4343,11,509,323,Apulia
1322,2,119,208,Sardinia
3037,2,261,273,Sicily
9850,22,1033,693,Tuscany
2602,2,290,693,Trentino-Alto Adige
5444,0,541,1223,Trentino-Alto Adige
1409,1,62,686,Umbria
1138,1,129,289,Valle d'Aosta
18701,32,1817,2895,Veneto
