Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
204,25,2,0,Amazonas
472,0,5,170,Antioquia
474,55,12,54,Atlantico
353,20,25,79,Bolivar
39,0,1,13,Boyaca
76,3,2,21,Caldas
2971,113,100,528,Capital District
8,0,1,0,Caqueta
16,0,0,6,Casanare
35,0,4,12,Cauca
60,1,6,29,Cesar
13,0,1,2,Choco
26,0,3,6,Cordoba
241,6,13,87,Cundinamarca
130,4,7,35,Huila
9,0,1,1,La Guajira
232,10,18,26,Magdalena
516,48,4,22,Meta
184,17,8,18,Narino
81,3,6,26,Norte de Santander
60,0,3,24,Quindio
208,3,7,43,Risaralda
6,0,0,3,San Andrés and Providencia
40,0,3,29,Santander
1,0,0,1,Sucre
87,7,3,17,Tolima
1029,28,56,187,Valle del Cauca
