Confirmed,ConfirmedChange,Deaths,Recovered,Country_Region
2469,134,72,310,Afghanistan
782,9,31,488,Albania
4154,148,453,1821,Algeria
0,0,0,1821,American Samoa
746,1,43,468,Andorra
30,3,2,11,Angola
3,0,0,3,Anguilla
24,0,3,11,Antigua and Barbuda
4519,104,225,1299,Argentina
2273,125,33,977,Armenia
100,0,2,81,Aruba
6767,14,93,5665,Australia
15470,46,589,13092,Austria
1854,50,25,1365,Azerbaijan
81,1,11,25,Bahamas
3170,130,8,1555,Bahrain
8238,571,170,174,Bangladesh
81,0,7,39,Barbados
14917,890,93,2918,Belarus
49032,513,7703,11892,Belgium
18,0,2,5,Belize
90,6,2,42,Benin
114,2,6,48,Bermuda
7,0,0,5,Bhutan
1198,31,62,132,Bolivia
2,0,0,2,Bonaire
1756,25,70,755,Bosnia and Herz.
23,0,1,8,Botswana
91589,6209,6329,38039,Brazil
6,0,1,3,British Virgin Islands
138,0,1,124,Brunei
1555,49,68,276,Bulgaria
649,4,44,517,Burkina Faso
11,0,1,4,Burundi
122,1,1,18,Cape Verde
122,0,0,119,Cambodia
1954,122,61,934,Cameroon
55061,1825,3391,22751,Canada
74,1,1,10,Cayman Islands
72,22,0,10,Central African Rep.
95,22,5,33,Chad
17008,985,234,9018,Chile
82874,12,4633,77642,China
7006,499,314,1551,Colombia
1,0,0,0,Comoros
644,38,31,25,Dem. Rep. Congo
725,6,6,355,Costa Rica
1333,58,15,597,Côte d'Ivoire
2085,9,75,1421,Croatia
1537,36,64,714,Cuba
16,0,1,13,Curaçao
857,7,20,52,Cyprus
7737,55,245,3359,Czech Rep.
9509,153,460,6729,Denmark
1097,8,2,672,Djibouti
16,0,0,13,Dominica
7288,316,313,1387,Dominican Rep.
26336,1402,1063,1913,Ecuador
5895,358,406,1460,Egypt
446,22,10,124,El Salvador
360,15,1,9,Eq. Guinea
39,0,0,26,Eritrea
1694,5,52,249,Estonia
106,6,1,12,Swaziland
133,2,3,59,Ethiopia
13,0,0,13,Falkland Is.
187,0,0,184,Faroe Is.
18,0,0,12,Fiji
5205,44,218,3000,Finland
130185,604,24594,50212,France
28,0,0,13,French Guiana
58,0,0,43,French Polynesia
76,0,10,50,French-Guadeloupe
66,0,5,48,French-Martinique
315,20,3,67,Gabon
566,27,7,207,Georgia
160758,1639,6481,120976,Germany
2122,46,17,212,Ghana
144,0,0,131,Gibraltar
