Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
930,20,6,345,Alajuela
201,8,3,85,Alajuela
12,0,0,6,Alajuela
28,2,1,15,Alajuela
62,1,1,3,Alajuela
91,14,0,9,Alajuela
18,2,0,13,Alajuela
10,0,0,9,Alajuela
16,2,0,12,Alajuela
16,0,0,12,Alajuela
0,0,0,0,Alajuela
261,1,0,149,Alajuela
1,0,0,1,Alajuela
133,2,0,57,Alajuela
8,0,0,8,Alajuela
85,4,1,35,Alajuela
10,1,0,2,Alajuela
148,9,0,73,Cartago
1,0,0,1,Cartago
35,1,0,20,Cartago
13,1,0,7,Cartago
8,0,0,2,Cartago
67,5,0,27,Cartago
14,0,0,9,Cartago
8,0,0,5,Cartago
2,0,0,2,Cartago
273,4,1,100,Guanacaste
21,0,0,20,Guanacaste
19,1,0,13,Guanacaste
32,0,0,23,Guanacaste
6,0,0,4,Guanacaste
17,0,0,10,Guanacaste
35,1,0,14,Guanacaste
54,5,0,18,Guanacaste
1,0,0,1,Guanacaste
67,0,1,4,Guanacaste
19,0,0,8,Guanacaste
6,0,0,6,Guanacaste
350,11,1,87,Heredia
31,4,0,12,Heredia
30,1,0,12,Heredia
30,2,0,16,Heredia
11,1,0,2,Heredia
176,11,1,57,Heredia
8,1,0,1,Heredia
29,0,0,16,Heredia
16,1,0,6,Heredia
21,1,0,12,Heredia
10,0,0,4,Heredia
130,3,0,51,Limon
7,1,0,3,Limon
4,1,0,0,Limon
79,1,0,48,Limon
2,0,0,1,Limon
34,2,0,23,Limon
7,0,0,2,Limon
182,5,0,71,Puntarenas
2,0,0,0,Puntarenas
38,0,0,1,Puntarenas
3,0,0,2,Puntarenas
9,1,0,5,Puntarenas
27,0,0,25,Puntarenas
6,0,0,2,Puntarenas
2,0,0,2,Puntarenas
8,0,0,6,Puntarenas
1,0,0,0,Puntarenas
77,1,0,36,Puntarenas
6,0,0,6,Puntarenas
1307,50,7,477,San Jose
2,0,0,0,San Jose
172,28,1,26,San Jose
39,1,0,26,San Jose
48,3,1,23,San Jose
52,3,0,27,San Jose
204,16,2,58,San Jose
0,0,0,0,San Jose
69,4,0,32,San Jose
87,2,0,49,San Jose
0,0,0,0,San Jose
29,2,0,18,San Jose
19,1,1,13,San Jose
32,3,0,17,San Jose
9,0,0,6,San Jose
6,2,0,2,San Jose
478,35,2,155,San Jose
66,2,1,42,San Jose
4,0,0,4,San Jose
7,0,0,2,San Jose
39,2,0,17,San Jose
