Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
154,25,2,0,Amazonas
472,0,5,170,Antioquia
364,55,12,54,Atlantico
313,19,25,79,Bolivar
39,0,1,13,Boyaca
71,2,2,21,Caldas
2745,112,100,528,Capital District
8,0,1,0,Caqueta
16,0,0,6,Casanare
35,0,4,12,Cauca
58,1,6,29,Cesar
13,0,1,2,Choco
26,0,3,6,Cordoba
229,6,13,87,Cundinamarca
123,3,7,35,Huila
9,0,1,1,La Guajira
212,10,18,26,Magdalena
420,48,4,22,Meta
150,16,8,18,Narino
75,2,6,26,Norte de Santander
60,0,3,24,Quindio
202,3,7,43,Risaralda
6,0,0,3,San Andrés and Providencia
40,0,3,29,Santander
1,0,0,1,Sucre
74,6,3,17,Tolima
973,28,56,187,Valle del Cauca
