Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1799,46,20,0.0,Amazonas
7261,146,237,0.0,Ancash
501,13,0,0.0,Apurimac
6169,121,28,0.0,Arequipa
1608,36,6,0.0,Ayacucho
1735,39,3,0.0,Cajamarca
17174,275,281,0.0,Callao
1653,27,3,0.0,Cuzco
830,17,1,0.0,Huancavelica
1954,44,7,0.0,Huanuco
6439,142,219,0.0,Ica
3342,63,14,0.0,Junín
8718,186,169,0.0,La Libertad
12679,213,602,0.0,Lambayeque
146809,2208,1407,0.0,Lima
8413,165,288,0.0,Loreto
1429,38,6,0.0,Madre de Dios
865,16,2,0.0,Moquegua
881,17,8,0.0,Pasco
15429,336,481,0.0,Piura
814,18,6,0.0,Puno
3779,98,18,0.0,San Martin
805,16,4,0.0,Tacna
2352,45,69,0.0,Tumbes
7053,137,104,0.0,Ucayali
