Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
2157,31,119,0.0,Aguascalientes
8536,93,1813,0.0,Baja California
1387,25,69,0.0,Baja California Sur
1707,51,169,0.0,Campeche
4237,51,420,0.0,Chiapas
2882,38,591,0.0,Chihuahua
3741,129,177,0.0,Coahuila
499,15,57,0.0,Colima
1636,50,125,0.0,Durango
6423,180,282,0.0,Guanajuato
5044,69,810,0.0,Guerrero
3668,47,585,0.0,Hidalgo
6162,112,528,0.0,Jalisco
32678,401,3711,0.0,México
46111,467,5938,0.0,Mexico City
5344,81,401,0.0,Michoacán
2763,33,639,0.0,Morelos
1581,37,162,0.0,Nayarit
4186,0,267,0.0,Nuevo León
4862,109,501,0.0,Oaxaca
9536,199,1024,0.0,Puebla
1863,15,254,0.0,Querétaro
3339,49,534,0.0,Quintana Roo
2822,79,118,0.0,San Luis Potosí
7753,70,1126,0.0,Sinaloa
6810,127,554,0.0,Sonora
9887,167,958,0.0,Tabasco
5416,148,303,0.0,Tamaulipas
2305,32,281,0.0,Tlaxcala
9488,162,1373,0.0,Veracruz
3934,102,355,0.0,Yucatán
810,16,80,0.0,Zacatecas
