Confirmed,ConfirmedChange,Deaths,Recovered,Country_Region
31517,279,746,14131,Afghanistan
2535,69,62,1459,Albania
13907,336,912,9671,Algeria
0,0,0,9671,American Samoa
855,0,52,799,Andorra
284,8,13,93,Angola
3,0,0,3,Anguilla
69,0,3,22,Antigua and Barbuda
64517,2262,1307,21125,Argentina
25542,415,443,14048,Armenia
103,0,3,98,Aruba
7834,67,104,7008,Australia
17766,43,705,16420,Austria
17524,556,213,9715,Azerbaijan
104,0,11,77,Bahamas
26758,519,87,20928,Bahrain
145483,3682,1847,59624,Bangladesh
97,0,7,85,Barbados
62118,328,392,46054,Belarus
61427,66,9747,16984,Belgium
23,0,2,17,Belize
1193,6,19,323,Benin
146,0,9,134,Bermuda
77,0,0,38,Bhutan
33219,1094,1123,8928,Bolivia
2,0,0,2,Bonaire
4453,109,186,2402,Bosnia and Herz.
227,52,1,28,Botswana
1402041,33846,59594,790040,Brazil
8,0,1,7,British Virgin Islands
141,0,3,138,Brunei
4831,140,223,2582,Bulgaria
961,1,53,830,Burkina Faso
178,4,1,115,Burundi
1216,51,12,608,Cape Verde
141,0,0,130,Cambodia
13263,112,313,10100,Cameroon
104204,286,8591,67528,Canada
200,1,1,189,Cayman Islands
3613,0,47,773,Central African Rep.
867,1,74,781,Chad
279393,3394,5688,241229,Chile
83531,19,4634,78469,China
97846,2803,3334,39954,Colombia
303,31,7,200,Comoros
7039,100,170,1426,Dem. Rep. Congo
3511,242,15,1394,Costa Rica
9499,285,68,3996,Côte d'Ivoire
2777,52,107,2155,Croatia
2344,4,86,2211,Cuba
23,0,1,19,Curaçao
108,0,4,104,Cyprus
11954,149,349,6457,Czech Rep.
12968,17,605,11512,Denmark
4680,24,53,4433,Djibouti
18,0,0,18,Dominica
33387,819,754,17580,Dominican Rep.
56342,677,4527,5900,Ecuador
68311,1557,2953,18460,Egypt
6736,298,182,3770,El Salvador
2535,134,32,515,Eq. Guinea
199,4,0,53,Eritrea
1989,1,69,1829,Estonia
812,17,11,380,Swaziland
5846,0,103,2430,Ethiopia
13,0,0,13,Falkland Is.
187,0,0,187,Faroe Is.
18,0,0,18,Fiji
7242,9,328,6600,Finland
164801,541,29843,76274,France
60,0,0,60,French Polynesia
5433,39,42,2420,Gabon
72,0,42,2420,Gaza Strip
928,2,15,791,Georgia
194259,498,8973,179057,Germany
17741,390,112,13268,Ghana
177,1,0,176,Gibraltar
3411,21,191,1374,Greece
13,0,0,13,Greenland
23,0,0,23,Grenada
145,0,10,68,Guadeloupe
257,4,5,179,Guam
18096,687,773,3170,Guatemala
252,0,13,238,Guernsey
5371,20,31,4296,Guinea
1676,22,24,317,Guinea-Bissau
245,10,12,114,Guyana
5933,86,105,839,Haiti
19558,370,497,1961,Honduras
1206,2,7,1105,香港
4155,10,585,2692,Hungary
1847,5,10,1818,Iceland
566840,18522,16893,334821,India
56385,1293,2876,24806,Indonesia
227662,2457,10817,188758,Iran
49109,1958,1943,24760,Iraq
25473,11,1736,23349,Ireland
336,0,24,312,Isle of Man
25392,781,320,17218,Israel
240578,142,34767,190248,Italy
702,4,10,552,Jamaica
18593,117,972,16108,Japan
319,0,31,16108,Jersey
1130,2,9,867,Jordan
21819,492,188,13008,Kazakhstan
6366,176,148,2039,Kenya
2878,79,51,1425,Kosovo
46195,671,354,37030,Kuwait
5296,279,57,2370,Kyrgyzstan
19,0,0,19,Lao PDR
1118,1,30,974,Latvia
1766,21,34,1170,Lebanon
27,0,0,4,Lesotho
781,11,36,312,Liberia
802,23,23,206,Libya
83,0,1,69,Liechtenstein
1817,1,78,1515,Lithuania
4299,43,110,3997,Luxembourg
46,0,0,45,Macao SAR
2220,82,20,966,Madagascar
1265,41,16,260,Malawi
8639,2,121,8354,Malaysia
2359,22,8,1927,Maldives
2173,13,115,1434,Mali
670,0,9,639,Malta
4363,126,129,1497,Mauritania
341,0,10,326,Mauritius
221,0,3,77,Mayotte
226089,5432,27769,131264,Mexico
16613,256,545,9382,Moldova
104,1,4,95,Monaco
220,0,0,175,Mongolia
554,28,12,315,Montenegro
11,0,1,10,Montserrat
12533,243,228,8839,Morocco
893,10,6,229,Mozambique
301,1,6,221,Myanmar
205,9,0,24,Namibia
13647,399,29,3134,Nepal
50273,50,6113,3134,Netherlands
21,0,0,21,New Caledonia
1526,2,22,1484,New Zealand
2519,349,83,1238,Nicaragua
1076,1,67,939,Niger
25694,561,590,9402,Nigeria
6334,125,302,2475,Macedonia
30,0,2,19,Northern Mariana Islands
8866,0,249,8138,Norway
40070,1010,176,23425,Oman
209337,2827,4304,98503,Pakistan
33550,765,631,15595,Panama
