Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
20,0,1,1,Azua
1,0,0,1,Baoruco
19,0,0,0,Barahona
1106,91,25,113,Distrito Nacional
408,53,64,21,Duarte
121,16,4,0,Espaillat
88,2,1,3,La Altagracia
83,6,2,2,La Romana
295,34,6,7,La Vega
49,0,1,1,María Trinidad Sánchez
116,17,3,2,Monseñor Nouel
14,0,0,0,Monte Cristi
8,0,2,0,Monte Plata
29,0,1,0,Peravia
130,12,8,3,Puerto Plata
102,18,9,2,Salcedo
104,10,2,4,San Cristóbal
2,0,1,0,San José de Ocoa
21,0,3,1,San Juan
49,0,7,4,San Pedro de Macorís
97,21,5,1,Sánchez Ramírez
535,59,16,24,Santiago
14,0,0,0,Santiago Rodríguez
717,90,32,18,Santo Domingo
28,0,1,2,Valverde
