Confirmed,ConfirmedChange,Deaths,Recovered,Country_Region
671,4,14,424,Togo
130,0,8,115,Trinidad and Tobago
1181,2,50,1045,Tunisia
204610,1154,5206,179492,Turkey
47,2,2,11,Turks and Caicos Islands
111,13,6,64,U.S. Virgin Islands
911,6,0,849,Uganda
48500,823,1249,21115,Ukraine
50857,716,321,39857,United Arab Emirates
284900,624,44220,39857,United Kingdom
2803149,50445,119252,871523,United States
955,3,28,837,Uruguay
9708,312,31,6425,Uzbekistan
12,0,0,12,Vatican City
6750,213,62,2100,Venezuela
365,2,0,340,Vietnam
3763,501,0,340,West Bank
1240,17,335,536,Yemen
1632,0,30,1348,Zambia
625,7,7,176,Zimbabwe
