Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
10187,181,815,2032,Andalusia
4245,175,471,492,Aragon
2051,252,111,156,Asturias
1550,16,117,871,Balearic Islands
11122,104,831,5193,Basque Country
1958,196,147,102,Canary Islands
1796,46,115,120,Cantabria
14054,356,1626,2943,Castile La Mancha
12628,510,1263,4266,Castilla Leon
34726,699,3538,15967,Catalonia
96,5,4,4,Ceuta
2684,52,326,334,Extremadura
7494,79,284,1240,Galicia
3389,31,223,1519,La Rioja
47146,1182,6423,1519,Madrid
101,3,3,2,Melilla
1487,19,103,106,Murcia
4092,62,239,730,Navarre
9060,219,876,3069,Valencia
