Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
2274,21,240,224,Abruzzi
332,5,22,41,Basilicata
975,16,72,90,Calabria
3880,70,286,483,Campania
21485,349,2843,4980,Emilia-Romagna
2626,48,217,1069,Friuli-Venezia Giulia
5232,88,311,874,Latium
6040,148,828,1774,Liguria
63179,955,11608,18396,Lombardy
5503,41,746,1660,Marches
266,3,16,44,Molise
19135,667,2094,3231,Piedmont
3261,66,299,334,Apulia
1165,13,85,214,Sardinia
2583,42,187,284,Sicily
7930,180,585,745,Tuscany
2259,37,225,449,Trentino-Alto Adige
5444,169,541,1223,Trentino-Alto Adige
1329,7,54,1223,Umbria
976,17,122,331,Valle d'Aosta
15093,281,981,3209,Veneto
