Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
991,0,6,984,Anhui
593,2,8,503,Beijing
579,0,6,570,Chongqing
139,0,2,137,Gansu
1577,6,8,1475,Guangdong
254,0,2,252,Guangxi Zhuang
147,0,2,144,Guizhou
168,0,6,162,Hainan
872,11,13,471,Heilongjiang
1276,0,22,1254,Henan
67965,162,3222,64435,Hubei
1019,1,4,1014,Hunan
653,0,0,642,Jiangsu
937,0,1,936,Jiangxi
103,1,1,97,Jilin
146,1,2,140,Liaoning
75,0,0,75,Ningxia
18,0,0,18,Qinghai
261,5,3,251,Shaanxi
787,3,7,761,Shandong
630,2,7,489,Shanghai
197,3,0,135,Shanxi
186,1,3,172,Tianjin
76,0,3,73,Xinjiang
1,0,0,1,Xizang
184,0,2,177,Yunnan
1268,0,1,1244,Zhejiang
