Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
962,25,9,519,Adygea
156,2,0,91,Altay
2192,57,13,966,Altay Territory
615,27,5,228,Amur
2621,125,9,779,Arkhangel’sk
2172,75,20,1166,Astrakhan’
3727,119,18,1286,Bashkortostan
2695,71,22,1236,Belgorod
329,6,4,247,Birobijan
4174,96,31,2720,Bryansk
1681,48,10,999,Buryatia
1306,15,14,982,Chechnya
3371,108,23,1540,Chelyabinsk
97,6,1,61,Chukot
3311,80,15,1476,Chuvashia
5587,124,288,4520,Dagestan
2268,40,61,1316,Ingushetia
2542,95,16,556,Irkutsk
2447,125,20,997,Ivanovo
3199,73,27,1502,Kabardino-Balkaria
1700,35,24,740,Kaliningrad
1136,9,16,609,Kalmykia
4357,87,34,1954,Kaluga
1033,49,10,298,Kamchatka
1430,76,7,399,Karachay-Cherkessia
548,28,2,210,Karelia
666,28,7,279,Kemerovo
2398,65,15,1292,Khabarovsk
1102,25,10,680,Khakassia
3104,117,18,1044,Khanty-Mansi
2042,75,18,1115,Kirov
1480,25,25,855,Komi-Permyak
862,20,11,439,Kostroma
4231,83,41,3109,Krasnodar
4968,173,49,1427,Krasnoyarsk
268,9,0,153,Kurgan
3357,85,15,1668,Kursk
2452,64,8,892,Lipetsk
286,15,3,206,Magadan
1975,42,14,1633,Mari El
2098,47,15,1064,Mordovia
191069,1855,2806,97358,Moscow City
3422,47,7,2427,Murmansk
80,5,0,15,Nenets
11499,330,125,4612,Nizhniy Novgorod
3197,46,57,2702,North Ossetia-Alania
1588,42,9,429,Novgorod
3334,108,38,1306,Novosibirsk
1595,55,18,605,Omsk
2649,121,31,1409,Orel
2204,63,8,1587,Orenburg
2759,90,26,2260,Penza
2011,49,27,1321,Perm
2262,51,22,1356,Primorye
1131,65,11,420,Pskov
5753,196,43,2157,Rostov
3872,71,10,1330,Ryazan’
2380,72,14,1177,Sakha
160,13,0,63,Sakhalin
2922,89,23,1282,Samara
3553,96,35,1404,Saratov
2828,150,41,978,Smolensk
17822,378,291,7076,St Petersburg City
2903,84,56,1409,Stavropol
6930,251,37,2997,Sverdlovsk
3307,65,8,1443,Tambov
3452,50,10,3235,Tatarstan
832,35,11,386,Tomsk
4398,105,47,2273,Tula
1391,94,2,232,Tuva
1875,71,39,1338,Tver’
1834,36,10,1003,Tyumen’
865,43,12,460,Udmurtia
2965,95,12,897,Ul’yanovsk
2966,58,30,1112,Vladimir
3669,128,21,1321,Volgograd
1035,17,11,489,Vologda
2592,126,16,1624,Voronezh
2579,45,11,1340,Yamalo-Nenets
3501,71,15,1007,Yaroslavl’
1321,64,26,750,Zabaykalsky Krai
