Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
3140,8,412,224,Abruzzi
379,1,25,38,Basilicata
1139,2,89,81,Calabria
4552,6,409,442,Campania
26967,67,3919,4664,Emilia-Romagna
3152,6,300,938,Friuli-Venezia Giulia
7493,31,727,874,Latium
9018,41,1374,1665,Liguria
86305,335,15385,17855,Lombardy
6512,11,964,1660,Marches
377,2,22,42,Molise
29154,119,3783,3019,Piedmont
4332,11,507,323,Apulia
1320,2,119,208,Sardinia
3035,2,261,273,Sicily
9828,22,1029,693,Tuscany
2600,2,290,693,Trentino-Alto Adige
5444,0,541,1223,Trentino-Alto Adige
1408,1,62,686,Umbria
1137,1,129,289,Valle d'Aosta
18669,32,1806,2895,Veneto
