Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
259,10,11,0.0,Amazonas
1620,67,119,0.0,Ancash
111,0,0,0.0,Apurimac
1301,93,20,0.0,Arequipa
278,8,0,0.0,Ayacucho
393,18,3,0.0,Cajamarca
5851,267,125,0.0,Callao
496,54,3,0.0,Cuzco
214,2,1,0.0,Huancavelica
359,18,7,0.0,Huanuco
1232,100,82,0.0,Ica
890,35,14,0.0,Junín
1623,57,75,0.0,La Libertad
3950,94,417,0.0,Lambayeque
49605,3098,791,0.0,Lima
2037,104,92,0.0,Loreto
172,9,1,0.0,Madre de Dios
168,1,0,0.0,Moquegua
173,2,1,0.0,Pasco
2693,95,294,0.0,Piura
185,5,1,0.0,Puno
505,16,6,0.0,San Martin
181,2,2,0.0,Tacna
539,32,47,0.0,Tumbes
1486,49,66,0.0,Ucayali
