Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
2482,248,72,0.0,Acre
4316,285,231,0.0,Alagoas
4310,287,136,0.0,Amapá
22132,1219,1491,0.0,Amazonas
11013,2432,326,0.0,Bahia
28112,1749,1856,0.0,Ceará
7693,536,325,0.0,Espírito Santo
4853,234,72,0.0,Federal District
1846,97,73,0.0,Goiás
14198,960,604,0.0,Maranhão
995,58,32,0.0,Mato Grosso
642,29,16,0.0,Mato Grosso do Sul
4977,282,167,0.0,Minas Gerais
16295,1561,1519,0.0,Pará
5300,514,219,0.0,Paraiba
2481,121,129,0.0,Paraná
21242,1148,1741,0.0,Pernambuco
2440,153,85,0.0,Piauí
27805,1140,3079,0.0,Rio de Janeiro
3483,299,160,0.0,Rio Grande do Norte
3750,8,151,0.0,Rio Grande do Sul
2257,214,87,0.0,Rondônia
1985,109,61,0.0,Roraima
5413,238,91,0.0,Santa Catarina
65995,2929,5147,0.0,São Paulo
3967,401,63,0.0,Sergipe
1646,150,38,0.0,Tocantins
