Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
22,0,1,18,Aceh
800,29,5,424,Bali
143,4,1,43,Bangka-Belitung
1277,32,75,411,Banten
104,1,4,48,Bengkulu
2260,86,103,631,Central Java
677,25,29,213,Central Kalimantan
170,2,4,95,Central Sulawesi
8294,239,553,1793,East Java
391,6,3,228,East Kalimantan
107,1,1,37,East Nusa Tenggara
203,11,7,69,Gorontalo
9232,117,537,3661,Jakarta
108,1,0,27,Jambi
166,3,11,109,Lampung
492,28,9,89,Maluku
170,0,2,135,North Kalimantan
312,10,20,39,North Maluku
709,26,52,97,North Sulawesi
921,49,56,205,North Sumatra
1285,26,7,78,Papua
127,1,6,107,Riau
258,4,16,128,Riau Islands
288,4,5,178,South East Sulawesi
2112,96,112,164,South Kalimantan
3087,113,98,757,South Sulawesi
1496,45,46,505,South Sumatra
2677,26,161,1016,West Java
276,6,4,145,West Kalimantan
959,19,31,448,West Nusa Tenggara
210,3,2,85,West Papua
98,1,2,66,West Sulawesi
686,5,29,392,West Sumatra
272,4,8,195,Yogyakarta
