Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1130,56,7,549,Alajuela
278,20,4,89,Alajuela
13,1,0,6,Alajuela
32,2,1,15,Alajuela
74,2,1,3,Alajuela
100,1,0,36,Alajuela
25,5,0,13,Alajuela
11,1,0,9,Alajuela
28,10,0,12,Alajuela
18,2,0,12,Alajuela
0,0,0,0,Alajuela
286,12,0,186,Alajuela
1,0,0,1,Alajuela
152,9,0,114,Alajuela
9,0,0,8,Alajuela
91,2,1,40,Alajuela
12,2,0,5,Alajuela
186,7,0,79,Cartago
2,0,0,1,Cartago
45,6,0,21,Cartago
16,1,0,7,Cartago
8,0,0,3,Cartago
87,3,0,30,Cartago
16,0,0,9,Cartago
9,1,0,6,Cartago
3,1,0,2,Cartago
326,17,1,170,Guanacaste
22,0,0,21,Guanacaste
27,2,0,17,Guanacaste
39,6,0,24,Guanacaste
12,5,0,5,Guanacaste
17,0,0,12,Guanacaste
43,7,0,16,Guanacaste
67,4,0,21,Guanacaste
1,0,0,1,Guanacaste
69,1,1,38,Guanacaste
23,3,0,9,Guanacaste
6,0,0,6,Guanacaste
487,36,1,144,Heredia
34,0,0,14,Heredia
41,9,0,12,Heredia
39,6,0,17,Heredia
15,3,0,2,Heredia
237,16,1,59,Heredia
15,3,0,1,Heredia
38,6,0,17,Heredia
23,3,0,6,Heredia
33,8,0,12,Heredia
12,2,0,4,Heredia
161,6,0,82,Limon
12,5,0,3,Limon
7,0,0,2,Limon
94,3,0,48,Limon
3,0,0,1,Limon
38,0,0,25,Limon
7,0,0,3,Limon
228,17,0,109,Puntarenas
2,0,0,0,Puntarenas
54,9,0,14,Puntarenas
3,0,0,2,Puntarenas
9,0,0,6,Puntarenas
30,3,0,26,Puntarenas
15,7,0,2,Puntarenas
3,1,0,2,Puntarenas
9,1,0,6,Puntarenas
1,0,0,0,Puntarenas
96,7,0,45,Puntarenas
6,0,0,6,Puntarenas
1989,143,9,579,San Jose
7,4,0,1,San Jose
237,13,1,45,San Jose
58,4,0,28,San Jose
71,8,1,23,San Jose
76,5,0,32,San Jose
308,23,2,68,San Jose
0,0,0,0,San Jose
98,11,0,42,San Jose
126,7,0,54,San Jose
0,0,0,0,San Jose
46,3,0,18,San Jose
27,6,1,13,San Jose
44,4,0,18,San Jose
11,2,0,6,San Jose
8,0,0,2,San Jose
728,57,3,163,San Jose
85,4,1,42,San Jose
4,0,0,4,San Jose
7,0,0,2,San Jose
48,5,0,18,San Jose
