Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
2310,71,30,342,Baluchistan
866,44,7,100,Islamabad
5423,171,284,1505,Khyber Pakhtunkhwa
13914,353,234,4720,Punjab
14099,758,243,3073,Sindh
