Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
0,0,0,0.0,Catamarca
5,0,0,0.0,Cordoba
8700,402,280,0.0,City of Buenos Aires
1045,22,62,0.0,Chaco
20,9,62,0.0,Chubut
11008,418,246,0.0,City of Buenos Aires
96,0,246,0.0,Corrientes
464,1,33,0.0,Cordoba
51,16,33,0.0,Entre Rios
0,0,33,0.0,Formosa
6,0,33,0.0,Jujuy
64,1,8,0.0,La Rioja
51,0,8,0.0,La Rioja
37,6,1,0.0,Misiones
100,0,9,0.0,Mendoza
152,1,5,0.0,Neuquen
467,11,20,0.0,Rio Negro
16,1,20,0.0,Salta
5,0,20,0.0,San Juan
22,0,20,0.0,Santiago del Estero
276,1,3,0.0,Santa Fe
11,0,3,0.0,San Luis
149,0,0,0.0,"Tierra del Fuego, Antarctica, and South Atlantic Islands"
49,0,4,0.0,Tucuman
