Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1715,42,54,96,Amazonas
976,23,6,396,Antioquia
1,0,0,0,Arauca
3260,82,72,268,Atlantico
2690,77,108,323,Bolivar
182,4,5,58,Boyaca
208,1,6,80,Caldas
8654,254,212,1957,Capital District
22,0,1,7,Caqueta
32,0,0,15,Casanare
85,3,4,40,Cauca
143,10,11,54,Cesar
170,13,4,12,Choco
104,3,5,20,Cordoba
699,33,14,208,Cundinamarca
243,2,9,143,Huila
49,0,3,12,La Guajira
543,12,35,150,Magdalena
972,1,8,94,Meta
900,23,32,79,Narino
124,1,12,77,Norte de Santander
8,0,0,0,Putumayo
103,2,3,65,Quindio
249,1,8,203,Risaralda
21,0,0,6,San Andrés and Providencia
58,0,3,38,Santander
7,0,0,1,Sucre
239,3,7,96,Tolima
2913,85,129,767,Valle del Cauca
11,0,0,0,Vaupes
