Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
153376,462.0,35456.0,0.0,England
498,0.0,35456.0,0.0,England
1299,0.0,35456.0,0.0,England
981,7.0,35456.0,0.0,England
235,1.0,35456.0,0.0,England
672,6.0,35456.0,0.0,England
727,3.0,35456.0,0.0,England
3242,1.0,35456.0,0.0,England
413,1.0,35456.0,0.0,England
651,2.0,35456.0,0.0,England
1025,1.0,35456.0,0.0,England
258,1.0,35456.0,0.0,England
1343,7.0,35456.0,0.0,England
1478,2.0,35456.0,0.0,England
449,5.0,35456.0,0.0,England
1281,1.0,35456.0,0.0,England
1010,2.0,35456.0,0.0,England
771,7.0,35456.0,0.0,England
296,1.0,35456.0,0.0,England
1197,1.0,35456.0,0.0,England
630,0.0,35456.0,0.0,England
651,1.0,35456.0,0.0,England
1249,8.0,35456.0,0.0,England
1157,6.0,35456.0,0.0,England
577,1.0,35456.0,0.0,England
2019,6.0,35456.0,0.0,England
817,1.0,35456.0,0.0,England
1511,0.0,35456.0,0.0,England
2222,5.0,35456.0,0.0,England
392,1.0,35456.0,0.0,England
592,1.0,35456.0,0.0,England
1714,3.0,35456.0,0.0,England
820,3.0,35456.0,0.0,England
816,16.0,35456.0,0.0,England
365,0.0,35456.0,0.0,England
881,1.0,35456.0,0.0,England
1204,1.0,35456.0,0.0,England
921,5.0,35456.0,0.0,England
723,2.0,35456.0,0.0,England
888,0.0,35456.0,0.0,England
3257,3.0,35456.0,0.0,England
1007,2.0,35456.0,0.0,England
1376,1.0,35456.0,0.0,England
701,1.0,35456.0,0.0,England
408,2.0,35456.0,0.0,England
665,1.0,35456.0,0.0,England
3345,5.0,35456.0,0.0,England
597,0.0,35456.0,0.0,England
1033,1.0,35456.0,0.0,England
331,1.0,35456.0,0.0,England
712,1.0,35456.0,0.0,England
2903,5.0,35456.0,0.0,England
785,1.0,35456.0,0.0,England
731,0.0,35456.0,0.0,England
200,0.0,35456.0,0.0,England
462,0.0,35456.0,0.0,England
500,1.0,35456.0,0.0,England
5083,48.0,35456.0,0.0,England
735,1.0,35456.0,0.0,England
525,1.0,35456.0,0.0,England
761,2.0,35456.0,0.0,England
672,2.0,35456.0,0.0,England
1212,1.0,35456.0,0.0,England
3653,8.0,35456.0,0.0,England
1843,3.0,35456.0,0.0,England
911,4.0,35456.0,0.0,England
1320,4.0,35456.0,0.0,England
987,1.0,35456.0,0.0,England
1119,1.0,35456.0,0.0,England
1633,3.0,35456.0,0.0,England
772,1.0,35456.0,0.0,England
