Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
498,0,35,0.0,Aichi
16,0,0,0.0,Akita
26,0,0,0.0,Aomori
837,0,28,0.0,Chiba
48,0,3,0.0,Ehime
122,0,8,0.0,Fukui
651,0,22,0.0,Fukuoka
79,0,0,0.0,Fukushima
150,0,6,0.0,Gifu
147,0,16,0.0,Gunma
162,0,2,0.0,Hiroshima
914,0,43,0.0,Hokkaido
676,0,19,0.0,Hyogo
168,0,9,0.0,Ibaraki
271,0,13,0.0,Ishikawa
0,0,13,0.0,Iwate
28,0,0,0.0,Kagawa
10,0,0,0.0,Kagoshima
1132,0,43,0.0,Kanagawa
74,0,3,0.0,Kochi
47,0,2,0.0,Kumamoto
341,0,12,0.0,Kyoto
45,0,1,0.0,Mie
88,0,0,0.0,Miyagi
17,0,0,0.0,Miyazaki
73,0,0,0.0,Nagano
17,0,1,0.0,Nagasaki
88,0,2,0.0,Nara
78,0,0,0.0,Niigata
60,0,1,0.0,Oita
23,0,0,0.0,Okayama
142,0,4,0.0,Okinawa
1704,0,56,0.0,Osaka
45,0,0,0.0,Saga
909,0,27,0.0,Saitama
98,0,1,0.0,Shiga
24,0,1,0.0,Shimane
73,0,1,0.0,Shizuoka
54,0,0,0.0,Tochigi
5,0,1,0.0,Tokushima
6523,124,325,0.0,Tokyo
4,0,325,0.0,Tottori
219,0,10,0.0,Toyama
62,0,2,0.0,Wakayama
69,0,0,0.0,Yamagata
37,0,0,0.0,Yamaguchi
56,0,0,0.0,Yamanashi
