Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
159118,178.0,38152.0,0.0,England
506,0.0,38152.0,0.0,England
1316,0.0,38152.0,0.0,England
1071,14.0,38152.0,0.0,England
237,0.0,38152.0,0.0,England
783,7.0,38152.0,0.0,England
739,1.0,38152.0,0.0,England
3336,-1.0,38152.0,0.0,England
423,0.0,38152.0,0.0,England
679,0.0,38152.0,0.0,England
1054,2.0,38152.0,0.0,England
264,0.0,38152.0,0.0,England
1429,2.0,38152.0,0.0,England
1500,2.0,38152.0,0.0,England
487,1.0,38152.0,0.0,England
1291,0.0,38152.0,0.0,England
1057,1.0,38152.0,0.0,England
815,4.0,38152.0,0.0,England
302,0.0,38152.0,0.0,England
1243,0.0,38152.0,0.0,England
641,1.0,38152.0,0.0,England
747,2.0,38152.0,0.0,England
1337,5.0,38152.0,0.0,England
1235,2.0,38152.0,0.0,England
594,1.0,38152.0,0.0,England
2063,4.0,38152.0,0.0,England
837,1.0,38152.0,0.0,England
1521,0.0,38152.0,0.0,England
2278,5.0,38152.0,0.0,England
408,1.0,38152.0,0.0,England
636,4.0,38152.0,0.0,England
1799,3.0,38152.0,0.0,England
829,0.0,38152.0,0.0,England
919,1.0,38152.0,0.0,England
372,0.0,38152.0,0.0,England
895,0.0,38152.0,0.0,England
1228,3.0,38152.0,0.0,England
963,0.0,38152.0,0.0,England
775,1.0,38152.0,0.0,England
894,0.0,38152.0,0.0,England
3405,4.0,38152.0,0.0,England
1014,0.0,38152.0,0.0,England
1382,0.0,38152.0,0.0,England
712,0.0,38152.0,0.0,England
417,2.0,38152.0,0.0,England
682,2.0,38152.0,0.0,England
3383,0.0,38152.0,0.0,England
603,1.0,38152.0,0.0,England
1046,0.0,38152.0,0.0,England
352,0.0,38152.0,0.0,England
724,0.0,38152.0,0.0,England
2989,8.0,38152.0,0.0,England
804,1.0,38152.0,0.0,England
769,3.0,38152.0,0.0,England
202,0.0,38152.0,0.0,England
470,0.0,38152.0,0.0,England
514,1.0,38152.0,0.0,England
5481,11.0,38152.0,0.0,England
797,1.0,38152.0,0.0,England
532,0.0,38152.0,0.0,England
797,1.0,38152.0,0.0,England
679,1.0,38152.0,0.0,England
1220,1.0,38152.0,0.0,England
3831,4.0,38152.0,0.0,England
1898,3.0,38152.0,0.0,England
1011,3.0,38152.0,0.0,England
1395,2.0,38152.0,0.0,England
999,0.0,38152.0,0.0,England
1144,1.0,38152.0,0.0,England
1677,0.0,38152.0,0.0,England
18,0.0,38152.0,0.0,England
834,2.0,38152.0,0.0,England
1714,3.0,38152.0,0.0,England
790,3.0,38152.0,0.0,England
704,0.0,38152.0,0.0,England
696,1.0,38152.0,0.0,England
