Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
144,0.0,3.0,131.0,Busan
6872,0.0,182.0,6516.0,Daegu
44,0.0,1.0,40.0,Daejeon
55,0.0,2.0,47.0,Gangwon
30,0.0,0.0,30.0,Gwangju
750,9.0,17.0,636.0,Gyeonggi
142,1.0,0.0,91.0,Incheon
14,0.0,0.0,13.0,Jeju
59,0.0,0.0,45.0,North Chungcheong
1373,3.0,54.0,1278.0,North Gyeongsang
21,0.0,0.0,19.0,North Jeolla
47,0.0,0.0,47.0,Sejong
762,4.0,4.0,604.0,Seoul
145,0.0,0.0,141.0,South Chungcheong
122,0.0,0.0,117.0,South Gyeongsang
18,0.0,0.0,16.0,South Jeolla
50,0.0,1.0,42.0,Ulsan
