Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
17,0,0,0.0,Aisen of Gral. C. Ibáñez del Campo
2650,65,32,0.0,Antofagasta
2142,31,47,0.0,Araucanía
668,32,8,0.0,Arica y Parinacota
237,5,0,0.0,Atacama
2142,72,11,0.0,Bio-Bio
693,25,2,0.0,Coquimbo
888,25,13,0.0,Los Lagos
367,4,7,0.0,Los Ríos
1060,3,19,0.0,Magallanes and Antarctic Region
1468,127,17,0.0,Maule
1309,19,23,0.0,Ñuble
872,59,18,0.0,O’Higgins
88715,3476,824,0.0,Santiago Metropolitan
2604,78,22,0.0,Tarapacá
3558,210,70,0.0,Valparaíso
