Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
12,0,1,7,Aceh
271,9,4,159,Bali
19,0,1,4,Bangka-Belitung
446,14,41,34,Banten
12,0,1,1,Bengkulu
798,22,62,112,Central Java
180,12,7,15,Central Kalimantan
66,4,3,11,Central Sulawesi
1124,7,117,178,East Java
167,5,1,13,East Kalimantan
10,0,0,1,East Nusa Tenggara
15,0,1,2,Gorontalo
4539,76,408,632,Jakarta
38,0,0,1,Jambi
54,4,5,17,Lampung
23,0,0,12,Maluku
130,4,1,5,North Kalimantan
50,0,0,5,North Maluku
45,0,4,17,North Sulawesi
129,6,13,41,North Sumatra
244,2,6,48,Papua
58,5,6,26,Riau
94,2,9,42,Riau Islands
67,2,2,11,South East Sulawesi
198,3,9,24,South Kalimantan
607,6,40,199,South Sulawesi
192,7,5,43,South Sumatra
1252,198,86,159,West Java
73,3,3,8,West Kalimantan
277,8,4,36,West Nusa Tenggara
43,0,1,0,West Papua
44,0,1,4,West Sulawesi
203,8,15,37,West Sumatra
118,3,7,50,Yogyakarta
