Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1795,42,12,1239,Adygea
597,75,0,256,Altay
3831,78,31,2727,Altay Territory
1651,79,9,702,Amur
5339,116,53,2520,Arkhangel’sk
3419,36,30,2310,Astrakhan’
5267,48,18,2853,Bashkortostan
4399,69,42,3279,Belgorod
423,1,5,345,Birobijan
6079,138,34,4405,Bryansk
2857,41,18,1929,Buryatia
1694,15,22,1180,Chechnya
6912,155,88,3615,Chelyabinsk
138,1,1,125,Chukot
4973,57,30,2862,Chuvashia
7707,73,371,5615,Dagestan
2995,25,67,2444,Ingushetia
6807,235,55,2465,Irkutsk
4550,73,43,2838,Ivanovo
4905,57,52,3241,Kabardino-Balkaria
2426,17,37,1406,Kaliningrad
1462,26,22,1041,Kalmykia
5925,9,44,3495,Kaluga
2093,43,28,816,Kamchatka
3379,158,12,1314,Karachay-Cherkessia
1236,52,2,488,Karelia
1579,91,9,713,Kemerovo
4063,82,28,2123,Khabarovsk
1812,39,15,1322,Khakassia
8402,565,48,4192,Khanty-Mansi
3148,36,35,2453,Kirov
3287,179,30,1540,Komi-Permyak
1531,31,17,866,Kostroma
5860,59,74,4618,Krasnodar
8619,144,115,3536,Krasnoyarsk
739,30,1,399,Kurgan
4958,71,32,2850,Kursk
3702,40,15,2299,Lipetsk
697,22,4,349,Magadan
2905,28,23,2815,Mari El
3324,42,26,2119,Mordovia
220071,734,3738,147095,Moscow City
4994,92,13,3510,Murmansk
102,3,0,38,Nenets
17060,218,226,10484,Nizhniy Novgorod
3960,25,67,3496,North Ossetia-Alania
2792,-906,25,756,Novgorod
5769,102,91,3368,Novosibirsk
3455,79,27,1976,Omsk
4437,40,59,2678,Orel
3626,64,18,2644,Orenburg
4819,78,38,4496,Penza
3581,54,78,2671,Perm
4144,82,41,2655,Primorye
2667,52,21,912,Pskov
9420,113,117,5482,Rostov
5113,86,19,3396,Ryazan’
4128,58,28,2861,Sakha
742,20,0,245,Sakhalin
4738,61,53,2629,Samara
6225,222,43,3194,Saratov
4505,41,64,2270,Smolensk
23735,221,1086,16809,St Petersburg City
4973,101,94,2817,Stavropol
12302,213,91,7219,Sverdlovsk
4637,89,19,2710,Tambov
4472,82,11,3693,Tatarstan
2144,57,14,960,Tomsk
6536,77,100,5426,Tula
4235,252,3,1002,Tuva
3524,53,68,2324,Tver’
2953,63,17,1746,Tyumen’
1379,23,16,999,Udmurtia
5567,108,36,2891,Ul’yanovsk
4263,52,62,2552,Vladimir
6135,100,36,2856,Volgograd
1565,20,17,1146,Vologda
7224,378,35,4228,Voronezh
5159,151,37,2248,Yamalo-Nenets
4699,85,19,3019,Yaroslavl’
2975,61,41,1847,Zabaykalsky Krai
