Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
125,3.0,2.0,17.0,Azua
6,0.0,0.0,1.0,Baoruco
69,0.0,1.0,12.0,Barahona
6,0.0,0.0,2.0,Dajabón
2795,87.0,55.0,841.0,Distrito Nacional
745,4.0,79.0,272.0,Duarte
14,0.0,0.0,1.0,El Seibo
7,0.0,0.0,2.0,Elías Piña
422,9.0,8.0,46.0,Espaillat
13,0.0,2.0,3.0,Hato Mayor
3,0.0,1.0,1.0,Independencia
177,5.0,1.0,79.0,La Altagracia
271,6.0,7.0,54.0,La Romana
757,6.0,22.0,184.0,La Vega
113,0.0,4.0,40.0,María Trinidad Sánchez
272,5.0,4.0,57.0,Monseñor Nouel
27,0.0,0.0,12.0,Monte Cristi
28,0.0,6.0,1.0,Monte Plata
5,0.0,0.0,2.0,Pedernales
80,1.0,2.0,23.0,Peravia
298,4.0,18.0,76.0,Puerto Plata
226,1.0,14.0,47.0,Salcedo
28,0.0,1.0,14.0,Samaná
522,27.0,14.0,64.0,San Cristóbal
16,0.0,2.0,2.0,San José de Ocoa
91,1.0,3.0,22.0,San Juan
95,1.0,11.0,31.0,San Pedro de Macorís
223,2.0,6.0,67.0,Sánchez Ramírez
1177,16.0,62.0,339.0,Santiago
42,0.0,1.0,11.0,Santiago Rodríguez
2451,90.0,63.0,535.0,Santo Domingo
65,0.0,4.0,12.0,Valverde
