Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
3220,8,437,224,Abruzzi
389,1,25,38,Basilicata
1159,2,89,81,Calabria
4612,6,419,442,Campania
27637,67,4069,4664,Emilia-Romagna
3221,7,319,938,Friuli-Venezia Giulia
7803,31,787,874,Latium
9436,42,1454,1665,Liguria
89655,335,15935,17855,Lombardy
6630,12,974,1660,Marches
406,3,22,42,Molise
30344,119,3943,3019,Piedmont
4442,11,527,323,Apulia
1340,2,120,208,Sardinia
3055,2,269,273,Sicily
10048,22,1069,693,Tuscany
2620,2,290,693,Trentino-Alto Adige
5444,0,541,1223,Trentino-Alto Adige
1418,1,67,686,Umbria
1147,1,129,289,Valle d'Aosta
18993,33,1916,2895,Veneto
