Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
991,0,6,984,Anhui
593,0,8,510,Beijing
579,0,6,570,Chongqing
355,0,1,339,Fujian
139,0,2,137,Gansu
1580,2,8,1490,Guangdong
254,0,2,252,Guangxi Zhuang
147,0,2,145,Guizhou
168,0,6,162,Hainan
898,6,13,472,Heilongjiang
1276,0,22,1254,Henan
1019,0,4,1014,Hunan
193,0,1,104,Inner Mongolia
937,0,1,936,Jiangxi
104,1,1,97,Jilin
75,0,0,75,Ningxia
18,0,0,18,Qinghai
635,3,7,516,Shanghai
197,0,0,135,Shanxi
561,1,3,554,Sichuan
189,0,3,173,Tianjin
76,0,3,73,Xinjiang
1,0,0,1,Xizang
184,0,2,178,Yunnan
1268,0,1,1247,Zhejiang
