Confirmed,ConfirmedChange,Deaths,Recovered,Country_Region
16509,759,270,1428,Afghanistan
1143,6,33,877,Albania
9513,119,661,5894,Algeria
0,0,0,5894,American Samoa
765,1,51,698,Andorra
86,0,4,18,Angola
3,0,0,3,Anguilla
26,0,3,19,Antigua and Barbuda
17402,564,556,5336,Argentina
10009,517,158,3402,Armenia
101,0,3,98,Aruba
7204,9,103,6620,Australia
16733,2,668,15596,Austria
5714,220,68,3508,Azerbaijan
102,0,11,48,Bahamas
11871,473,19,7076,Bahrain
49534,2381,672,10597,Bangladesh
92,0,7,76,Barbados
43403,847,240,18776,Belarus
58517,136,9486,15919,Belgium
18,0,2,16,Belize
366,2,3,147,Benin
141,1,9,112,Bermuda
43,0,0,6,Bhutan
10256,274,313,986,Bolivia
2,0,0,2,Bonaire
2524,14,154,1888,Bosnia and Herz.
38,3,1,20,Botswana
526447,11598,29937,211080,Brazil
8,0,1,7,British Virgin Islands
141,0,2,138,Brunei
2519,6,140,1090,Bulgaria
874,7,53,719,Burkina Faso
65,2,1,33,Burundi
458,23,4,210,Cape Verde
125,0,0,123,Cambodia
6397,247,199,3629,Cameroon
91705,759,7326,49235,Canada
148,3,1,68,Cayman Islands
1069,58,4,23,Central African Rep.
790,12,66,539,Chad
105159,5471,1113,44946,Chile
83017,16,4634,78307,China
30493,1110,969,6111,Colombia
123,9,2,26,Comoros
3194,148,72,454,Dem. Rep. Congo
1084,28,10,669,Costa Rica
2951,118,33,1467,Côte d'Ivoire
2246,0,103,2077,Croatia
2083,38,83,1826,Cuba
20,1,1,14,Curaçao
949,3,24,104,Cyprus
9302,34,322,6642,Czech Rep.
11899,30,576,10412,Denmark
3569,215,24,1521,Djibouti
16,0,0,16,Dominica
17752,180,515,10893,Dominican Rep.
39994,896,3394,3900,Ecuador
26384,1399,1005,7149,Egypt
2653,71,46,1063,El Salvador
1360,18,12,200,Eq. Guinea
39,0,0,39,Eritrea
1870,1,68,1625,Estonia
293,8,2,194,Swaziland
1257,85,12,217,Ethiopia
13,0,0,13,Falkland Is.
187,0,0,187,Faroe Is.
18,0,0,15,Fiji
6898,18,318,5500,Finland
152091,338,28833,68440,France
60,0,0,60,French Polynesia
2753,49,17,722,Gabon
64,1,17,722,Gaza Strip
794,11,12,624,Georgia
181815,333,8511,165834,Germany
8070,189,36,2947,Ghana
171,1,0,151,Gibraltar
2918,1,179,1374,Greece
13,0,0,11,Greenland
23,0,0,18,Grenada
145,0,10,68,Guadeloupe
175,2,5,143,Guam
5087,348,108,735,Guatemala
252,0,13,238,Guernsey
3844,69,23,2135,Guinea
1339,28,8,53,Guinea-Bissau
153,0,12,70,Guyana
2124,259,44,24,Haiti
5202,108,212,537,Honduras
1088,3,4,1037,香港
3892,16,527,2156,Hungary
1806,0,10,1794,Iceland
190535,8392,5394,91819,India
26940,467,1641,7637,Indonesia
154445,2979,7878,121004,Iran
6868,429,215,3275,Iraq
25062,72,1650,22089,Ireland
336,0,24,311,Isle of Man
17169,98,285,14826,Israel
233197,200,33475,158355,Italy
586,5,9,311,Jamaica
16884,33,892,14406,Japan
308,0,29,14406,Jersey
746,6,9,535,Jordan
11308,450,41,5587,Kazakhstan
2021,59,69,482,Kenya
1110,27,30,829,Kosovo
27762,719,220,12899,Kuwait
1817,69,16,1181,Kyrgyzstan
19,0,0,16,Lao PDR
1071,3,24,745,Latvia
1242,9,27,715,Lebanon
2,0,0,1,Lesotho
296,8,27,159,Liberia
168,12,5,52,Libya
82,0,1,55,Liechtenstein
1678,3,70,1236,Lithuania
4019,1,110,3845,Luxembourg
45,0,0,45,Macao SAR
826,55,6,174,Madagascar
336,52,4,42,Malawi
7857,38,115,6404,Malaysia
1829,56,6,488,Maldives
1315,50,78,744,Mali
619,1,9,537,Malta
588,58,23,36,Mauritania
335,0,10,322,Mauritius
221,0,3,77,Mayotte
93435,2771,10167,64326,Mexico
8360,109,305,4622,Moldova
99,0,4,90,Monaco
185,2,0,44,Mongolia
324,0,9,315,Montenegro
11,0,1,10,Montserrat
7833,26,205,5893,Morocco
280,26,2,97,Mozambique
230,2,6,138,Myanmar
25,1,0,16,Namibia
1811,239,8,221,Nepal
46545,103,5962,221,Netherlands
18,0,0,18,New Caledonia
1504,0,22,1131,New Zealand
759,0,35,370,Nicaragua
