Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
477,48.0,1.0,0.0,Brandenburg
1656,228.0,4.0,0.0,Berlin
7283,1214.0,56.0,0.0,Baden-Württemberg
7993,1435.0,47.0,0.0,Bavaria
211,11.0,1.0,0.0,Bremen
2157,403.0,6.0,0.0,Hesse
1265,3.0,6.0,0.0,Hamburg
244,26.0,6.0,0.0,Mecklenburg-West Pomerania
2347,207.0,8.0,0.0,Lower Saxony
7924,727.0,53.0,0.0,North Rhine-Westphalia
1816,225.0,6.0,0.0,Rhineland-Palatinate
675,98.0,3.0,0.0,Schleswig-Holstein
433,30.0,2.0,0.0,Saarland
1141,182.0,7.0,0.0,Saxony
418,43.0,1.0,0.0,Saxony-Anhalt
468,74.0,1.0,0.0,Thuringia
