Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1935,18,66,0.0,Azuay
755,15,41,0.0,Bolívar
559,1,45,0.0,Cañar
365,11,18,0.0,Carchi
823,3,160,0.0,Chimborazo
1236,33,130,0.0,Cotopaxi
2173,17,275,0.0,El Oro
2207,21,145,0.0,Esmeraldas
100,0,1,0.0,Galápagos
16104,10,1624,0.0,Guayas
716,4,42,0.0,Imbabura
1095,34,47,0.0,Loja
2417,2,274,0.0,Los Ríos
4647,4,639,0.0,Manabí
1000,8,11,0.0,Morona Santiago
653,1,37,0.0,Napo
838,17,20,0.0,Orellana
830,25,28,0.0,Pastaza
8924,118,549,0.0,Pichincha
952,6,326,0.0,Santa Elena
2294,25,150,0.0,Santo Domingo de los Tsáchilas
521,0,21,0.0,Sucumbíos
1243,40,111,0.0,Tungurahua
615,10,21,0.0,Zamora Chinchipe
