Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1859,60,179,146,Abruzzi
297,6,14,13,Basilicata
853,20,60,44,Calabria
3246,98,221,188,Campania
18251,426,2248,2890,Emilia-Romagna
2213,60,167,634,Friuli-Venezia Giulia
4266,117,244,574,Latium
4911,154,651,1007,Liguria
53641,1316,9753,15147,Lombardy
4859,149,652,645,Marches
231,3,13,32,Molise
14009,666,1386,1516,Piedmont
2615,101,217,177,Apulia
980,45,58,76,Sardinia
2164,67,131,133,Sicily
6362,189,388,430,Tuscany
1847,36,180,371,Trentino-Alto Adige
2602,126,255,407,Trentino
1280,17,50,416,Umbria
851,16,102,142,Valle d'Aosta
12385,460,725,1503,Veneto
