Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
2147,16,78,1309,Amazonas
2221,74,9,782,Antioquia
45,0,0,2,Arauca
11410,408,419,2792,Atlantico
5354,98,217,1685,Bolivar
255,4,9,158,Boyaca
225,1,7,130,Caldas
16733,329,393,6885,Capital District
25,0,1,21,Caqueta
38,0,0,33,Casanare
195,6,8,73,Cauca
565,11,16,86,Cesar
757,42,20,139,Choco
289,10,16,81,Cordoba
1739,24,42,521,Cundinamarca
7,0,1,0,Guainia
5,0,0,0,Guaviare
278,2,9,233,Huila
144,6,7,51,La Guajira
991,18,64,445,Magdalena
1027,2,11,940,Meta
2188,17,76,725,Narino
163,1,13,110,Norte de Santander
13,0,3,5,Putumayo
129,1,4,100,Quindio
326,3,11,235,Risaralda
21,0,0,7,San Andrés and Providencia
267,14,9,54,Santander
260,20,10,10,Sucre
420,26,13,208,Tolima
6223,146,260,2110,Valle del Cauca
27,0,0,11,Vaupes
1,0,0,1,Vichada
