Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
3172,1,149,0.0,Brandenburg
6458,11,182,0.0,Berlin
34000,50,1652,0.0,Baden-Württemberg
45507,80,2287,0.0,Bavaria
1171,7,38,0.0,Bremen
9337,20,439,0.0,Hesse
5037,8,232,0.0,Hamburg
752,4,20,0.0,Mecklenburg-West Pomerania
11167,12,545,0.0,Lower Saxony
36365,79,1512,0.0,North Rhine-Westphalia
6490,21,217,0.0,Rhineland-Palatinate
3002,2,126,0.0,Schleswig-Holstein
2697,1,149,0.0,Saarland
5125,10,197,0.0,Saxony
1678,1,54,0.0,Saxony-Anhalt
2740,15,139,0.0,Thuringia
