Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
144,0.0,3.0,127.0,Busan
6866,1.0,179.0,6349.0,Daegu
43,0.0,1.0,39.0,Daejeon
55,1.0,2.0,43.0,Gangwon
30,0.0,0.0,30.0,Gwangju
714,6.0,16.0,577.0,Gyeonggi
119,12.0,0.0,85.0,Incheon
14,0.0,0.0,12.0,Jeju
55,1.0,0.0,43.0,North Chungcheong
1368,1.0,54.0,1237.0,North Gyeongsang
20,0.0,0.0,14.0,North Jeolla
47,0.0,0.0,46.0,Sejong
711,4.0,4.0,564.0,Seoul
144,1.0,0.0,138.0,South Chungcheong
119,0.0,0.0,114.0,South Gyeongsang
17,1.0,0.0,13.0,South Jeolla
45,0.0,1.0,41.0,Ulsan
