Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
17,0,1,7,Aceh
287,5,4,183,Bali
28,0,1,4,Bangka-Belitung
495,8,56,122,Banten
14,0,1,1,Bengkulu
904,13,64,145,Central Java
188,2,7,15,Central Kalimantan
75,3,3,12,Central Sulawesi
1267,46,133,206,East Java
195,13,2,13,East Kalimantan
12,0,0,1,East Nusa Tenggara
19,4,1,4,Gorontalo
4855,85,423,745,Jakarta
47,0,0,1,Jambi
64,1,5,18,Lampung
23,0,0,12,Maluku
131,0,1,6,North Kalimantan
50,0,0,5,North Maluku
45,0,4,17,North Sulawesi
142,1,16,48,North Sumatra
252,4,6,48,Papua
66,3,6,28,Riau
99,1,10,63,Riau Islands
69,0,2,15,South East Sulawesi
238,13,9,24,South Kalimantan
684,19,45,238,South Sulawesi
227,17,6,47,South Sumatra
1381,61,90,182,West Java
95,5,3,11,West Kalimantan
300,11,5,57,West Nusa Tenggara
57,4,1,0,West Papua
59,1,2,5,West Sulawesi
252,14,16,41,West Sumatra
137,15,7,57,Yogyakarta
