Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
2197,6,78,1354,Amazonas
2849,160,11,809,Antioquia
46,0,0,2,Arauca
15243,1005,451,2839,Atlantico
6687,379,220,1748,Bolivar
296,11,9,165,Boyaca
230,1,7,130,Caldas
20503,1037,413,6953,Capital District
28,0,1,21,Caqueta
39,0,0,33,Casanare
245,12,9,74,Cauca
694,35,16,89,Cesar
967,42,21,173,Choco
421,37,17,84,Cordoba
1973,62,42,527,Cundinamarca
7,0,1,2,Guainia
7,0,0,0,Guaviare
303,7,9,236,Huila
206,16,7,51,La Guajira
1230,68,64,457,Magdalena
1086,18,11,941,Meta
2567,115,77,743,Narino
227,21,13,110,Norte de Santander
16,0,3,5,Putumayo
145,5,4,102,Quindio
401,23,11,235,Risaralda
22,1,0,7,San Andrés and Providencia
441,49,10,55,Santander
516,72,11,16,Sucre
624,51,15,222,Tolima
7374,286,270,2161,Valle del Cauca
27,0,0,11,Vaupes
1,0,0,1,Vichada
