Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1163,45,20,0.0,Amazonas
5226,145,237,0.0,Ancash
319,12,0,0.0,Apurimac
4475,121,28,0.0,Arequipa
1112,35,6,0.0,Ayacucho
1189,39,3,0.0,Cajamarca
13331,274,281,0.0,Callao
1275,27,3,0.0,Cuzco
603,16,1,0.0,Huancavelica
1343,43,7,0.0,Huanuco
4451,142,219,0.0,Ica
2460,63,14,0.0,Junín
6114,186,169,0.0,La Libertad
9700,212,602,0.0,Lambayeque
115897,2208,1407,0.0,Lima
6112,164,288,0.0,Loreto
906,37,6,0.0,Madre de Dios
641,16,2,0.0,Moquegua
643,17,8,0.0,Pasco
10729,335,481,0.0,Piura
562,18,6,0.0,Puno
2407,98,18,0.0,San Martin
581,16,4,0.0,Tacna
1731,44,69,0.0,Tumbes
5142,136,104,0.0,Ucayali
