Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
11053,246,940,2634,Andalusia
4664,98,562,1087,Aragon
2230,60,174,522,Asturias
1668,31,134,918,Balearic Islands
12089,299,992,5813,Basque Country
2009,21,155,673,Canary Islands
1884,39,144,442,Cantabria
15997,846,1852,3378,Castile La Mancha
14903,523,1401,4725,Castilla Leon
38316,962,3881,17297,Catalonia
101,1,4,41,Ceuta
3019,138,372,649,Extremadura
8013,140,320,1383,Galicia
4098,182,262,1654,La Rioja
51993,1299,7007,28491,Madrid
104,1,3,27,Melilla
1625,27,112,516,Murcia
4433,85,338,845,Navarre
9869,254,999,3702,Valencia
