Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
12,6,1,0,Amazonas
426,33,3,125,Antioquia
125,7,7,40,Atlantico
204,5,17,51,Bolivar
33,0,1,7,Boyaca
1883,47,78,326,Capital District
2,0,1,0,Caqueta
25,1,3,9,Cauca
35,0,2,17,Cesar
10,1,0,0,Choco
21,0,2,3,Cordoba
182,7,9,50,Cundinamarca
83,2,5,26,Huila
2,0,1,1,La Guajira
141,21,12,12,Magdalena
136,36,4,10,Meta
72,10,6,11,Narino
60,0,4,15,Norte de Santander
145,4,5,28,Risaralda
6,0,0,2,San Andrés and Providencia
37,1,2,23,Santander
1,0,0,1,Sucre
41,1,2,16,Tolima
775,34,46,111,Valle del Cauca
