Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
180,6,2,89,Azua
8,2,1,3,Baoruco
96,4,1,58,Barahona
7,1,0,2,Dajabón
3828,98,71,2088,Distrito Nacional
774,2,84,591,Duarte
18,4,0,5,El Seibo
8,1,0,4,Elías Piña
529,10,8,133,Espaillat
14,1,2,8,Hato Mayor
5,2,1,1,Independencia
262,10,2,160,La Altagracia
447,22,7,247,La Romana
858,11,27,545,La Vega
126,2,4,104,María Trinidad Sánchez
324,5,4,212,Monseñor Nouel
31,0,1,20,Monte Cristi
36,6,6,7,Monte Plata
6,1,0,2,Pedernales
101,2,3,74,Peravia
343,5,18,129,Puerto Plata
237,1,15,134,Salcedo
31,2,1,22,Samaná
805,25,18,339,San Cristóbal
20,1,2,9,San José de Ocoa
114,3,6,48,San Juan
126,4,13,56,San Pedro de Macorís
248,3,8,136,Sánchez Ramírez
1352,16,71,957,Santiago
48,3,1,21,Santiago Rodríguez
3698,127,76,1775,Santo Domingo
84,15,5,43,Valverde
