Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
157074,664,37266,0.0,England
503,1,37266,0.0,England
1311,1,37266,0.0,England
1026,2,37266,0.0,England
237,0,37266,0.0,England
728,1,37266,0.0,England
735,1,37266,0.0,England
3312,4,37266,0.0,England
419,1,37266,0.0,England
675,2,37266,0.0,England
1044,4,37266,0.0,England
263,2,37266,0.0,England
1393,7,37266,0.0,England
1493,4,37266,0.0,England
478,1,37266,0.0,England
1288,0,37266,0.0,England
1043,3,37266,0.0,England
800,3,37266,0.0,England
299,0,37266,0.0,England
1238,1,37266,0.0,England
635,0,37266,0.0,England
706,3,37266,0.0,England
1299,5,37266,0.0,England
1201,2,37266,0.0,England
591,0,37266,0.0,England
2044,2,37266,0.0,England
828,4,37266,0.0,England
1521,1,37266,0.0,England
2257,5,37266,0.0,England
404,1,37266,0.0,England
609,1,37266,0.0,England
1770,8,37266,0.0,England
826,0,37266,0.0,England
907,1,37266,0.0,England
367,0,37266,0.0,England
888,0,37266,0.0,England
1221,2,37266,0.0,England
948,2,37266,0.0,England
743,5,37266,0.0,England
891,0,37266,0.0,England
3323,13,37266,0.0,England
1013,0,37266,0.0,England
1380,1,37266,0.0,England
708,1,37266,0.0,England
411,0,37266,0.0,England
674,1,37266,0.0,England
3376,3,37266,0.0,England
599,0,37266,0.0,England
1046,0,37266,0.0,England
349,1,37266,0.0,England
723,0,37266,0.0,England
2950,5,37266,0.0,England
799,3,37266,0.0,England
759,0,37266,0.0,England
202,1,37266,0.0,England
466,1,37266,0.0,England
504,1,37266,0.0,England
5350,6,37266,0.0,England
776,4,37266,0.0,England
531,0,37266,0.0,England
784,3,37266,0.0,England
675,0,37266,0.0,England
1218,0,37266,0.0,England
3784,9,37266,0.0,England
1880,1,37266,0.0,England
968,5,37266,0.0,England
1365,7,37266,0.0,England
997,0,37266,0.0,England
1142,0,37266,0.0,England
1663,2,37266,0.0,England
18,0,37266,0.0,England
807,1,37266,0.0,England
1671,12,37266,0.0,England
781,0,37266,0.0,England
701,0,37266,0.0,England
691,0,37266,0.0,England
513,0,37266,0.0,England
1076,0,37266,0.0,England
1008,1,37266,0.0,England
2230,3,37266,0.0,England
521,0,37266,0.0,England
483,0,37266,0.0,England
632,1,37266,0.0,England
1337,1,37266,0.0,England
1616,4,37266,0.0,England
164,1,37266,0.0,England
1046,1,37266,0.0,England
622,2,37266,0.0,England
1462,1,37266,0.0,England
1135,9,37266,0.0,England
2112,3,37266,0.0,England
449,0,37266,0.0,England
367,0,37266,0.0,England
487,1,37266,0.0,England
324,0,37266,0.0,England
593,0,37266,0.0,England
768,1,37266,0.0,England
429,0,37266,0.0,England
417,1,37266,0.0,England
856,6,37266,0.0,England
1026,3,37266,0.0,England
35,0,37266,0.0,England
965,3,37266,0.0,England
1071,4,37266,0.0,England
965,2,37266,0.0,England
2612,8,37266,0.0,England
841,5,37266,0.0,England
459,1,37266,0.0,England
675,1,37266,0.0,England
790,1,37266,0.0,England
406,0,37266,0.0,England
751,1,37266,0.0,England
605,0,37266,0.0,England
414,2,37266,0.0,England
1279,1,37266,0.0,England
762,0,37266,0.0,England
2326,5,37266,0.0,England
1068,2,37266,0.0,England
628,1,37266,0.0,England
829,5,37266,0.0,England
1546,1,37266,0.0,England
1386,0,37266,0.0,England
2967,7,37266,0.0,England
761,1,37266,0.0,England
462,0,37266,0.0,England
824,13,37266,0.0,England
368,0,37266,0.0,England
360,6,37266,0.0,England
223,0,37266,0.0,England
644,1,37266,0.0,England
861,4,37266,0.0,England
781,0,37266,0.0,England
1104,0,37266,0.0,England
772,0,37266,0.0,England
1004,0,37266,0.0,England
795,1,37266,0.0,England
1548,9,37266,0.0,England
368,2,1,0.0,England
16879,1,1,0.0,England
1354,2,1,0.0,England
674,1,1,0.0,England
1230,2,1,0.0,England
544,1,1,0.0,England
306,1,1,0.0,England
1339,4,1,0.0,England
458,0,1,0.0,England
1039,3,1,0.0,England
1431,2,1,0.0,England
462,0,1,0.0,England
4848,7,541,0.0,Northern Ireland
15755,25,2448,0.0,Scotland
1294,2,2448,0.0,Scotland
1687,1,2448,0.0,Scotland
272,2,2448,0.0,Scotland
952,2,2448,0.0,Scotland
885,1,2448,0.0,Scotland
1088,1,2448,0.0,Scotland
2035,4,2448,0.0,Scotland
2807,4,2448,0.0,Scotland
8,0,2448,0.0,Scotland
341,4,2448,0.0,Scotland
54,0,2448,0.0,Scotland
6,0,2448,0.0,Scotland
14742,39,1444,0.0,Wales
