Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1216,2,46,0,Aargau
25,0,0,0,Appenzell Inner-Rhoden
100,-887,3,0,Appenzell Outer-Rhoden
845,9,35,0,Basel-Country
982,1,50,0,Basel-Town
1916,4,97,0,Berne
1166,1,84,0,Fribourg
5152,3,279,1,Geneva
128,1,12,1,Glarus
828,0,48,1,Graubünden
205,1,7,1,Jura
735,1,20,1,Lucerne
730,2,83,1,Neuchâtel
124,1,3,1,Nidwalden
82,3,0,1,Obwalden
79,0,6,1,Schaffhausen
307,0,23,1,Schwyz
446,2,17,1,Solothurn
809,0,37,1,St Gallen
383,0,18,1,Thurgau
3316,1,348,568,Ticino
93,1,7,568,Uri
1948,1,151,568,Valais
5453,2,406,1,Vaud
202,9,9,1,Zug
3637,4,130,11,Zurich
