Confirmed,ConfirmedChange,Deaths,Recovered,Country_Region
25527,761,478,4725,Afghanistan
1521,57,36,1044,Albania
10919,109,767,7606,Algeria
0,0,0,7606,American Samoa
853,0,51,781,Andorra
140,2,6,61,Angola
3,0,0,3,Anguilla
26,0,3,20,Antigua and Barbuda
31564,1282,833,9070,Argentina
16667,663,269,6214,Armenia
101,0,3,98,Aruba
7320,18,103,6822,Australia
17109,31,677,16059,Austria
9957,387,119,5583,Azerbaijan
103,0,11,68,Bahamas
18227,514,42,12818,Bahrain
87520,3141,1171,18730,Bangladesh
96,0,7,83,Barbados
53973,732,308,30103,Belarus
60029,111,9655,16589,Belgium
20,0,2,16,Belize
447,35,6,222,Benin
142,0,9,127,Bermuda
66,2,0,18,Bhutan
18429,587,611,2768,Bolivia
2,0,0,2,Bonaire
2991,49,163,2119,Bosnia and Herz.
66,3,1,24,Botswana
867624,17110,43332,388492,Brazil
8,0,1,7,British Virgin Islands
141,0,2,138,Brunei
3266,97,172,1723,Bulgaria
892,0,53,790,Burkina Faso
96,4,1,45,Burundi
737,11,6,298,Cape Verde
128,1,0,125,Cambodia
9627,237,268,4836,Cameroon
98787,377,8146,60272,Canada
189,1,1,115,Cayman Islands
2112,55,7,363,Central African Rep.
848,0,72,718,Chad
174293,6938,3323,134228,Chile
83132,57,4634,78369,China
50939,2193,1667,19426,Colombia
183,7,2,114,Comoros
4778,54,107,600,Dem. Rep. Congo
1715,53,12,743,Costa Rica
5084,236,45,2397,Côte d'Ivoire
2252,1,107,2134,Croatia
2248,10,84,1948,Cuba
22,0,1,16,Curaçao
983,2,25,104,Cyprus
9999,8,329,7226,Czech Rep.
12393,54,597,11035,Denmark
4466,17,41,2823,Djibouti
18,0,0,16,Dominica
23271,309,605,13084,Dominican Rep.
46751,395,3896,4375,Ecuador
44598,1618,1575,11931,Egypt
3826,106,74,1837,El Salvador
1607,19,12,200,Eq. Guinea
79,14,0,39,Eritrea
1973,0,69,1705,Estonia
490,4,3,247,Swaziland
3345,179,57,495,Ethiopia
13,0,0,13,Falkland Is.
187,0,0,187,Faroe Is.
18,0,0,18,Fiji
7111,3,326,6200,Finland
157220,407,29407,29123,France
60,0,0,60,French Polynesia
3747,142,22,1024,Gabon
72,0,22,1024,Gaza Strip
864,13,14,702,Georgia
186269,247,8787,172199,Germany
11422,304,51,4156,Ghana
176,0,0,172,Gibraltar
3124,12,183,1374,Greece
13,0,0,13,Greenland
23,0,0,22,Grenada
145,0,10,68,Guadeloupe
184,1,5,168,Guam
9845,354,384,1804,Guatemala
252,0,13,238,Guernsey
4513,29,25,3213,Guinea
1476,8,15,153,Guinea-Bissau
165,3,12,95,Guyana
4165,112,70,24,Haiti
8858,403,312,894,Honduras
1111,1,4,1061,香港
