Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
133,14.0,3.0,0,Alaska
67,2.0,3.0,0,Alaska
10,2.0,3.0,0,Alaska
10,1.0,3.0,0,Alaska
2,0.0,3.0,0,Alaska
14,1.0,3.0,0,Alaska
3,0.0,3.0,0,Alaska
999,16.0,17.0,0,Alabama
10,3.0,1.0,0,Alabama
23,4.0,1.0,0,Alabama
0,0.0,0.0,0,Alabama
3,0.0,0.0,0,Alabama
5,0.0,1.0,0,Alabama
3,0.0,0.0,0,Alabama
1,0.0,1.0,0,Alabama
11,2.0,1.0,0,Alabama
45,3.0,4.0,0,Alabama
2,0.0,0.0,0,Alabama
13,2.0,1.0,0,Alabama
4,1.0,0.0,0,Alabama
2,0.0,0.0,0,Alabama
3,1.0,1.0,0,Alabama
6,1.0,1.0,0,Alabama
0,0.0,0.0,0,Alabama
4,0.0,1.0,0,Alabama
1,0.0,0.0,0,Alabama
4,0.0,0.0,0,Alabama
3,1.0,0.0,0,Alabama
1,0.0,0.0,0,Alabama
9,1.0,1.0,0,Alabama
1,0.0,0.0,0,Alabama
3,1.0,1.0,0,Alabama
6,2.0,0.0,0,Alabama
15,1.0,1.0,0,Alabama
1,0.0,0.0,0,Alabama
10,2.0,1.0,0,Alabama
1,0.0,0.0,0,Alabama
3,0.0,1.0,0,Alabama
0,0.0,0.0,0,Alabama
4,1.0,0.0,0,Alabama
1,0.0,0.0,0,Alabama
0,0.0,0.0,0,Alabama
9,0.0,1.0,0,Alabama
8,0.0,1.0,0,Alabama
302,32.0,1.0,0,Alabama
1,0.0,0.0,0,Alabama
13,0.0,1.0,0,Alabama
3,0.0,0.0,0,Alabama
83,8.0,2.0,0,Alabama
23,1.0,0.0,0,Alabama
1,0.0,0.0,0,Alabama
2,1.0,0.0,0,Alabama
107,8.0,1.0,0,Alabama
5,1.0,0.0,0,Alabama
11,2.0,1.0,0,Alabama
11,2.0,1.0,0,Alabama
57,5.0,2.0,0,Alabama
3,2.0,0.0,0,Alabama
35,2.0,1.0,0,Alabama
21,1.0,1.0,0,Alabama
0,0.0,0.0,0,Alabama
4,0.0,1.0,0,Alabama
7,3.0,1.0,0,Alabama
5,3.0,0.0,0,Alabama
1,0.0,0.0,0,Alabama
89,1.0,2.0,0,Alabama
19,4.0,0.0,0,Alabama
3,2.0,0.0,0,Alabama
8,1.0,1.0,0,Alabama
14,2.0,1.0,0,Alabama
30,1.0,1.0,0,Alabama
32,0.0,1.0,0,Alabama
3,0.0,1.0,0,Alabama
3,0.0,1.0,0,Alabama
2,0.0,0.0,0,Alabama
560,56.0,10.0,0,Arkansas
1,0.0,0.0,0.0,Arkansas
1,0.0,0.0,0.0,Arkansas
3,1.0,0.0,0.0,Arkansas
39,1.0,0.0,2.0,Arkansas
3,2.0,0.0,0.0,Arkansas
4,0.0,0.0,0.0,Arkansas
2,0.0,0.0,0.0,Arkansas
24,0.0,0.0,3.0,Arkansas
62,1.0,3.0,5.0,Arkansas
5,0.0,0.0,0.0,Arkansas
2,0.0,0.0,1.0,Arkansas
3,1.0,1.0,0.0,Arkansas
11,3.0,0.0,1.0,Arkansas
3,1.0,0.0,0.0,Arkansas
29,12.0,0.0,2.0,Arkansas
3,1.0,0.0,0.0,Arkansas
2,0.0,0.0,0.0,Arkansas
2,0.0,0.0,0.0,Arkansas
36,0.0,0.0,6.0,Arkansas
32,1.0,0.0,2.0,Arkansas
3,0.0,0.0,0.0,Arkansas
4,0.0,0.0,1.0,Arkansas
1,0.0,0.0,0.0,Arkansas
4,0.0,0.0,0.0,Arkansas
4,1.0,0.0,0.0,Arkansas
4,0.0,0.0,0.0,Arkansas
44,11.0,0.0,3.0,Arkansas
4,1.0,0.0,0.0,Arkansas
1,0.0,0.0,0.0,Arkansas
1,1.0,0.0,0.0,Arkansas
6,0.0,0.0,0.0,Arkansas
6,2.0,0.0,0.0,Arkansas
1,1.0,0.0,0.0,Arkansas
1,0.0,0.0,0.0,Arkansas
1,0.0,0.0,0.0,Arkansas
2,1.0,0.0,0.0,Arkansas
2,0.0,0.0,0.0,Arkansas
5,0.0,0.0,1.0,Arkansas
4,1.0,0.0,0.0,Arkansas
6,1.0,0.0,0.0,Arkansas
107,5.0,4.0,4.0,Arkansas
3,0.0,0.0,0.0,Arkansas
13,3.0,0.0,1.0,Arkansas
1,1.0,0.0,0.0,Arkansas
4,0.0,0.0,0.0,Arkansas
8,1.0,0.0,0.0,Arkansas
2,0.0,0.0,1.0,Arkansas
2,1.0,0.0,1.0,Arkansas
5,0.0,0.0,0.0,Arkansas
9,1.0,0.0,2.0,Arkansas
20,1.0,1.0,1.0,Arkansas
22,3.0,0.0,4.0,Arkansas
11,1.0,0.0,1.0,Arkansas
1,0.0,0.0,0.0,Arkansas
1413,124.0,29.0,0.0,Arizona
13,0.0,0.0,0.0,Arizona
3,0.0,0.0,0.0,Arizona
101,13.0,2.0,0.0,Arizona
1,0.0,0.0,0.0,Arizona
4,0.0,0.0,0.0,Arizona
1,0.0,0.0,0.0,Arizona
2,0.0,0.0,0.0,Arizona
857,104.0,8.0,0.0,Arizona
6,0.0,0.0,0.0,Arizona
111,17.0,1.0,0.0,Arizona
214,23.0,6.0,0.0,Arizona
64,5.0,0.0,0.0,Arizona
2,0.0,0.0,0.0,Arizona
29,4.0,0.0,0.0,Arizona
5,0.0,0.0,0.0,Arizona
9191,1036.0,203.0,0.0,California
359,46.0,8.0,0.0,California
1,0.0,0.0,0.0,California
3,1.0,0.0,0.0,California
9,1.0,0.0,0.0,California
3,0.0,0.0,0.0,California
1,0.0,0.0,0.0,California
250,28.0,3.0,0.0,California
18,0.0,0.0,0.0,California
82,14.0,0.0,0.0,California
2,0.0,0.0,0.0,California
28,1.0,0.0,0.0,California
43,5.0,0.0,0.0,California
9,1.0,0.0,0.0,California
126,28.0,1.0,0.0,California
5,1.0,0.0,0.0,California
3520,545.0,66.0,0.0,California
25,2.0,1.0,0.0,California
108,1.0,6.0,0.0,California
4,0.0,0.0,0.0,California
12,2.0,0.0,0.0,California
18,5.0,1.0,0.0,California
48,6.0,2.0,0.0,California
18,3.0,1.0,0.0,California
26,0.0,0.0,0.0,California
606,104.0,10.0,0.0,California
78,11.0,2.0,0.0,California
1,0.0,0.0,0.0,California
429,58.0,13.0,0.0,California
314,90.0,9.0,0.0,California
23,2.0,1.0,0.0,California
254,71.0,6.0,0.0,California
849,115.0,15.0,0.0,California
434,37.0,7.0,0.0,California
161,10.0,8.0,0.0,California
83,3.0,0.0,0.0,California
388,79.0,10.0,0.0,California
111,12.0,1.0,0.0,California
956,66.0,32.0,0.0,California
54,5.0,1.0,0.0,California
7,0.0,1.0,0.0,California
3,0.0,0.0,0.0,California
54,5.0,0.0,0.0,California
91,6.0,1.0,0.0,California
44,5.0,0.0,0.0,California
14,4.0,1.0,0.0,California
1,4.0,0.0,0.0,California
59,14.0,2.0,0.0,California
1,0.0,0.0,0.0,California
160,11.0,5.0,0.0,California
28,3.0,1.0,0.0,California
8,1.0,0.0,0.0,California
3342,376.0,80.0,0.0,Colorado
212,31.0,2.0,0.0,Colorado
4,3.0,0.0,0.0,Colorado
381,48.0,7.0,0.0,Colorado
1,0.0,0.0,0.0,Colorado
3,0.0,0.0,0.0,Colorado
0,0.0,0.0,0.0,Colorado
114,7.0,2.0,0.0,Colorado
21,1.0,2.0,0.0,Colorado
17,0.0,1.0,0.0,Colorado
0,0.0,0.0,0.0,Colorado
6,2.0,0.0,0.0,Colorado
0,0.0,0.0,0.0,Colorado
3,0.0,0.0,0.0,Colorado
1,0.0,1.0,0.0,Colorado
0,0.0,0.0,0.0,Colorado
2,0.0,0.0,0.0,Colorado
586,47.0,8.0,0.0,Colorado
0,0.0,0.0,0.0,Colorado
158,17.0,0.0,0.0,Colorado
295,68.0,4.0,0.0,Colorado
314,28.0,14.0,0.0,Colorado
5,0.0,0.0,0.0,Colorado
2,0.0,0.0,0.0,Colorado
34,1.0,1.0,0.0,Colorado
0,0.0,0.0,0.0,Colorado
4,0.0,0.0,0.0,Colorado
84,2.0,1.0,0.0,Colorado
1,0.0,0.0,0.0,Colorado
1,0.0,0.0,0.0,Colorado
0,0.0,0.0,0.0,Colorado
356,52.0,7.0,0.0,Colorado
0,0.0,0.0,0.0,Colorado
4,2.0,0.0,0.0,Colorado
23,0.0,0.0,0.0,Colorado
2,1.0,0.0,0.0,Colorado
107,8.0,7.0,0.0,Colorado
0,0.0,0.0,0.0,Colorado
1,0.0,0.0,0.0,Colorado
6,0.0,0.0,0.0,Colorado
14,0.0,0.0,0.0,Colorado
2,0.0,0.0,0.0,Colorado
4,0.0,0.0,0.0,Colorado
1,0.0,0.0,0.0,Colorado
13,0.0,0.0,0.0,Colorado
5,0.0,0.0,0.0,Colorado
3,0.0,0.0,0.0,Colorado
0,0.0,0.0,0.0,Colorado
4,0.0,0.0,0.0,Colorado
1,0.0,0.0,0.0,Colorado
33,3.0,2.0,0.0,Colorado
0,0.0,0.0,0.0,Colorado
22,1.0,2.0,0.0,Colorado
0,0.0,0.0,0.0,Colorado
5,0.0,0.0,0.0,Colorado
19,2.0,0.0,0.0,Colorado
1,0.0,0.0,0.0,Colorado
0,0.0,0.0,0.0,Colorado
4,0.0,0.0,0.0,Colorado
0,0.0,0.0,0.0,Colorado
23,3.0,0.0,0.0,Colorado
9,1.0,1.0,0.0,Colorado
1,0.0,0.0,0.0,Colorado
293,38.0,12.0,0.0,Colorado
2,0.0,0.0,0.0,Colorado
3128,557.0,85.0,0.0,Connecticut
1986,116.0,46.0,0.0,Connecticut
469,76.0,11.0,0.0,Connecticut
131,10.0,1.0,0.0,Connecticut
66,10.0,2.0,0.0,Connecticut
611,94.0,15.0,0.0,Connecticut
29,2.0,1.0,0.0,Connecticut
61,5.0,7.0,0.0,Connecticut
19,8.0,0.0,0.0,Connecticut
586,46.0,11.0,0.0,District of Columbia
368,49.0,11.0,0.0,Delaware
41,7.0,2.0,0.0,Delaware
226,29.0,6.0,0.0,Delaware
101,13.0,3.0,0.0,Delaware
7773,1032.0,101.0,0.0,Florida
92,5.0,0.0,0.0,Florida
9,0.0,0.0,0.0,Florida
13,5.0,0.0,0.0,Florida
3,1.0,0.0,0.0,Florida
47,10.0,0.0,0.0,Florida
1348,129.0,13.0,0.0,Florida
1,0.0,0.0,0.0,Florida
26,2.0,0.0,0.0,Florida
23,4.0,2.0,0.0,Florida
53,12.0,5.0,0.0,Florida
158,12.0,1.0,0.0,Florida
3,0.0,0.0,0.0,Florida
7,0.0,1.0,0.0,Florida
0,0.0,0.0,0.0,Florida
239,32.0,4.0,0.0,Florida
96,2.0,0.0,0.0,Florida
24,6.0,0.0,0.0,Florida
0,0.0,0.0,0.0,Florida
1,0.0,0.0,0.0,Florida
0,0.0,0.0,0.0,Florida
3,0.0,1.0,0.0,Florida
1,1.0,0.0,0.0,Florida
0,0.0,0.0,0.0,Florida
1,1.0,0.0,0.0,Florida
4,0.0,0.0,0.0,Florida
28,4.0,0.0,0.0,Florida
21,4.0,1.0,0.0,Florida
362,57.0,3.0,0.0,Florida
1,0.0,0.0,0.0,Florida
35,2.0,0.0,0.0,Florida
4,2.0,0.0,0.0,Florida
0,0.0,0.0,0.0,Florida
0,0.0,0.0,0.0,Florida
71,5.0,0.0,0.0,Florida
235,29.0,10.0,0.0,Florida
32,6.0,0.0,0.0,Florida
2,0.0,0.0,0.0,Florida
0,0.0,0.0,0.0,Florida
2,2.0,0.0,0.0,Florida
70,17.0,3.0,0.0,Florida
30,5.0,0.0,0.0,Florida
33,5.0,0.0,0.0,Florida
2202,79.0,7.0,0.0,Florida
30,3.0,0.0,0.0,Florida
11,1.0,0.0,0.0,Florida
44,5.0,1.0,0.0,Florida
1,1.0,0.0,0.0,Florida
458,85.0,4.0,0.0,Florida
140,30.0,1.0,0.0,Florida
616,65.0,22.0,0.0,Florida
51,11.0,2.0,0.0,Florida
233,66.0,5.0,0.0,Florida
91,18.0,1.0,0.0,Florida
13,0.0,0.0,0.0,Florida
46,2.0,2.0,0.0,Florida
99,23.0,3.0,0.0,Florida
128,25.0,0.0,0.0,Florida
90,11.0,2.0,0.0,Florida
47,9.0,2.0,0.0,Florida
57,6.0,0.0,0.0,Florida
6,3.0,0.0,0.0,Florida
0,0.0,0.0,0.0,Florida
1,0.0,0.0,0.0,Florida
93,13.0,1.0,0.0,Florida
2,1.0,0.0,0.0,Florida
18,0.0,0.0,0.0,Florida
1,0.0,0.0,0.0,Florida
4748,631.0,154.0,0.0,Georgia
2,0.0,0.0,0.0,Georgia
6,1.0,0.0,0.0,Georgia
4,0.0,1.0,0.0,Georgia
7,2.0,1.0,0.0,Georgia
3,0.0,0.0,0.0,Georgia
20,1.0,2.0,0.0,Georgia
147,10.0,4.0,0.0,Georgia
3,0.0,0.0,0.0,Georgia
2,1.0,0.0,0.0,Georgia
23,3.0,1.0,0.0,Georgia
1,0.0,0.0,0.0,Georgia
2,0.0,0.0,0.0,Georgia
9,2.0,1.0,0.0,Georgia
2,0.0,0.0,0.0,Georgia
8,0.0,0.0,0.0,Georgia
8,0.0,0.0,0.0,Georgia
10,1.0,1.0,0.0,Georgia
5,1.0,0.0,0.0,Georgia
1,0.0,0.0,0.0,Georgia
133,10.0,2.0,0.0,Georgia
4,0.0,0.0,0.0,Georgia
1,0.0,0.0,0.0,Georgia
39,7.0,2.0,0.0,Georgia
2,1.0,0.0,0.0,Georgia
3,0.0,0.0,0.0,Georgia
85,7.0,4.0,0.0,Georgia
54,3.0,7.0,0.0,Georgia
5,0.0,0.0,0.0,Georgia
128,16.0,5.0,0.0,Georgia
1,0.0,0.0,0.0,Georgia
304,17.0,15.0,0.0,Georgia
12,1.0,0.0,0.0,Georgia
21,1.0,1.0,0.0,Georgia
24,0.0,0.0,0.0,Georgia
1,0.0,0.0,0.0,Georgia
42,1.0,2.0,0.0,Georgia
19,3.0,0.0,0.0,Georgia
1,0.0,0.0,0.0,Georgia
11,1.0,0.0,0.0,Georgia
8,0.0,0.0,0.0,Georgia
373,13.0,5.0,0.0,Georgia
3,1.0,0.0,0.0,Georgia
10,2.0,0.0,0.0,Georgia
490,24.0,29.0,0.0,Georgia
56,5.0,2.0,0.0,Georgia
34,2.0,1.0,0.0,Georgia
5,0.0,0.0,0.0,Georgia
