Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
0,0,0,0.0,Catamarca
5,0,0,0.0,Cordoba
12358,695,330,0.0,City of Buenos Aires
1287,38,68,0.0,Chaco
26,0,1,0.0,Chubut
14152,565,304,0.0,City of Buenos Aires
102,1,304,0.0,Corrientes
485,5,35,0.0,Cordoba
76,6,35,0.0,Entre Rios
0,0,35,0.0,Formosa
8,0,35,0.0,Jujuy
70,1,8,0.0,La Rioja
51,0,8,0.0,La Rioja
38,0,2,0.0,Misiones
107,2,9,0.0,Mendoza
196,8,5,0.0,Neuquen
540,12,24,0.0,Rio Negro
19,0,24,0.0,Salta
5,0,24,0.0,San Juan
22,0,24,0.0,Santiago del Estero
284,0,3,0.0,Santa Fe
11,0,3,0.0,San Luis
149,0,0,0.0,"Tierra del Fuego, Antarctica, and South Atlantic Islands"
53,1,5,0.0,Tucuman
