Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
3164,8,418,224,Abruzzi
382,1,25,38,Basilicata
1145,2,89,81,Calabria
4570,6,412,442,Campania
27168,67,3964,4664,Emilia-Romagna
3172,7,305,938,Friuli-Venezia Giulia
7586,31,745,874,Latium
9142,42,1398,1665,Liguria
87310,335,15550,17855,Lombardy
6546,12,967,1660,Marches
385,3,22,42,Molise
29511,119,3831,3019,Piedmont
4365,11,513,323,Apulia
1326,2,119,208,Sardinia
3041,2,262,273,Sicily
9894,22,1041,693,Tuscany
2606,2,290,693,Trentino-Alto Adige
5444,0,541,1223,Trentino-Alto Adige
1411,1,62,686,Umbria
1140,1,129,289,Valle d'Aosta
18765,32,1839,2895,Veneto
