Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1563,66,146,116,Abruzzi
261,15,11,3,Basilicata
733,42,45,26,Calabria
2677,221,181,144,Campania
15932,599,1902,1852,Emilia-Romagna
1879,80,136,419,Friuli-Venezia Giulia
3600,167,199,392,Latium
3965,183,519,700,Liguria
47520,1455,8311,13020,Lombardy
4230,132,557,42,Marches
176,11,11,21,Molise
10896,543,1043,723,Piedmont
2182,105,164,69,Apulia
825,31,41,40,Sardinia
1859,68,101,94,Sicily
5499,226,290,300,Tuscany
1559,80,139,211,Trentino-Alto Adige
2109,106,204,246,Trentino
1179,51,39,220,Umbria
719,51,70,89,Valle d'Aosta
10464,353,572,1031,Veneto
