Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
23,1,1,1,Azua
5,0,0,1,Baoruco
33,8,1,4,Barahona
1,0,0,0,Dajabón
1295,97,32,231,Distrito Nacional
486,25,68,41,Duarte
0,0,0,0,Elías Piña
138,1,5,1,Espaillat
93,3,1,9,La Altagracia
92,3,2,4,La Romana
361,31,7,15,La Vega
69,5,3,5,María Trinidad Sánchez
153,20,3,11,Monseñor Nouel
16,1,0,1,Monte Cristi
3,0,0,0,Pedernales
35,1,1,0,Peravia
166,23,9,10,Puerto Plata
125,4,11,5,Salcedo
117,3,3,4,San Cristóbal
38,6,3,1,San Juan
54,1,7,8,San Pedro de Macorís
127,9,5,2,Sánchez Ramírez
638,44,38,47,Santiago
17,1,1,0,Santiago Rodríguez
880,73,36,53,Santo Domingo
