Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1079,14,32,0,Aargau
25,1,0,0,Appenzell Inner-Rhoden
92,1,3,0,Appenzell Outer-Rhoden
816,0,22,0,Basel-Country
941,2,47,0,Basel-Town
1723,9,83,0,Berne
1038,5,77,0,Fribourg
4759,13,229,1,Geneva
120,1,7,1,Glarus
802,4,43,1,Graubünden
196,0,6,1,Jura
673,3,16,1,Lucerne
674,3,65,1,Neuchâtel
109,1,3,1,Nidwalden
75,2,0,1,Obwalden
73,1,5,1,Schaffhausen
294,1,19,1,Schwyz
381,1,15,1,Solothurn
768,7,32,1,St Gallen
361,1,16,1,Thurgau
3168,7,311,568,Ticino
83,3,5,568,Uri
1835,5,130,568,Valais
5199,28,347,1,Vaud
181,-84,3,1,Zug
3416,16,117,11,Zurich
