Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
77,37,2,0,Amazonas
463,2,5,162,Antioquia
246,28,10,52,Atlantico
257,13,24,72,Bolivar
37,2,1,11,Boyaca
56,2,2,18,Caldas
2408,63,90,445,Capital District
7,5,1,0,Caqueta
16,6,0,6,Casanare
34,3,4,10,Cauca
55,1,6,29,Cesar
12,1,1,1,Choco
23,0,3,6,Cordoba
215,2,13,79,Cundinamarca
101,9,6,32,Huila
5,0,1,1,La Guajira
166,3,17,18,Magdalena
355,107,4,10,Meta
113,17,8,14,Narino
69,7,5,25,Norte de Santander
60,1,3,23,Quindio
191,3,6,40,Risaralda
6,0,0,3,San Andrés and Providencia
40,1,3,26,Santander
1,0,0,1,Sucre
62,8,2,16,Tolima
881,34,52,169,Valle del Cauca
