Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
2859,7,325,224,Abruzzi
360,0,25,38,Basilicata
1088,1,88,81,Calabria
4336,6,364,442,Campania
24564,66,3387,4664,Emilia-Romagna
2936,6,264,938,Friuli-Venezia Giulia
6377,31,499,874,Latium
7542,41,1118,1665,Liguria
74262,334,13430,17855,Lombardy
6116,11,922,1660,Marches
305,2,20,42,Molise
24884,118,3124,3019,Piedmont
3971,10,425,323,Apulia
1266,1,119,208,Sardinia
2990,1,243,273,Sicily
9066,21,865,693,Tuscany
2537,2,279,693,Trentino-Alto Adige
5444,0,541,1223,Trentino-Alto Adige
1372,1,62,686,Umbria
1101,1,129,289,Valle d'Aosta
17517,32,1410,2895,Veneto
