Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
7869,495.0,426.0,463.0,Andalusia
3078,189.0,251.0,440.0,Aragon
1271,14.0,71.0,422.0,Balearic Islands
8187,360.0,477.0,3098.0,Basque Country
1384,63.0,68.0,99.0,Cantabria
9324,801.0,989.0,657.0,Castile La Mancha
8332,457.0,786.0,2021.0,Castilla Leon
24734,1274.0,2508.0,8635.0,Catalonia
1979,86.0,208.0,205.0,Extremadura
5625,406.0,159.0,531.0,Galicia
2405,181.0,128.0,843.0,La Rioja
1188,43.0,51.0,113.0,Murcia
2972,136.0,171.0,311.0,Navarre
6901,277.0,571.0,695.0,Valencia
