Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
4160,293,92,0.0,Acre
6214,584,316,0.0,Alagoas
6353,262,163,0.0,Amapá
29867,1065,1758,0.0,Amazonas
13899,899,460,0.0,Bahia
35595,473,2324,0.0,Ceará
10007,89,446,0.0,Espírito Santo
6638,387,104,0.0,Federal District
2443,66,95,0.0,Goiás
21191,2424,754,0.0,Maranhão
1462,110,40,0.0,Mato Grosso
924,66,17,0.0,Mato Grosso do Sul
6668,330,226,0.0,Minas Gerais
24125,1428,2148,0.0,Pará
7823,315,272,0.0,Paraiba
3212,113,153,0.0,Paraná
27759,973,2200,0.0,Pernambuco
3390,132,107,0.0,Piauí
37912,3379,3993,0.0,Rio de Janeiro
4697,98,200,0.0,Rio Grande do Norte
6470,134,180,0.0,Rio Grande do Sul
3201,92,121,0.0,Rondônia
2439,65,84,0.0,Roraima
6696,89,105,0.0,Santa Catarina
82161,1603,6163,0.0,São Paulo
5314,183,93,0.0,Sergipe
2591,161,52,0.0,Tocantins
