Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
3100,8,402,224,Abruzzi
374,1,25,38,Basilicata
1129,2,89,81,Calabria
4522,6,404,442,Campania
26632,67,3844,4664,Emilia-Romagna
3122,6,295,938,Friuli-Venezia Giulia
7338,31,697,874,Latium
8813,41,1335,1665,Liguria
84630,335,15110,17855,Lombardy
6457,11,959,1660,Marches
367,2,22,42,Molise
28559,119,3703,3019,Piedmont
4281,10,497,323,Apulia
1310,2,119,208,Sardinia
3025,2,261,273,Sicily
9718,22,1009,693,Tuscany
2594,1,290,693,Trentino-Alto Adige
5444,0,541,1223,Trentino-Alto Adige
1403,1,62,686,Umbria
1132,1,129,289,Valle d'Aosta
18509,32,1751,2895,Veneto
