Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1497,61,133,113,Abruzzi
246,9,10,3,Basilicata
691,22,41,23,Calabria
2456,225,167,149,Campania
15333,546,1811,1663,Emilia-Romagna
1799,114,129,376,Friuli-Venezia Giulia
3433,169,185,369,Latium
3782,122,488,634,Liguria
46065,1292,7960,12229,Lombardy
4098,136,503,40,Marches
165,5,11,21,Molise
10353,558,983,571,Piedmont
2077,131,144,69,Apulia
794,49,40,36,Sardinia
1791,73,93,92,Sicily
5273,406,268,216,Tuscany
1479,61,129,190,Trentino-Alto Adige
2003,980,187,229,Trentino
1128,33,38,205,Umbria
668,37,63,49,Valle d'Aosta
10111,486,532,1001,Veneto
