Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
12537,3,1301,8779,Andalusia
5330,3,815,3006,Aragon
2336,0,292,1012,Asturias
1941,6,202,1395,Balearic Islands
13101,0,1390,1395,Basque Country
2240,0,148,1342,Canary Islands
2273,0,201,1862,Cantabria
16237,0,2713,6062,Castile La Mancha
17967,14,1876,7317,Castilla Leon
52757,1024,5471,24063,Catalonia
109,0,4,24063,Ceuta
2907,7,477,2354,Extremadura
9184,0,588,7225,Galicia
4000,8,344,2581,La Rioja
64506,173,8552,39227,Madrid
119,0,2,108,Melilla
1504,0,137,108,Murcia
5192,1,484,2917,Navarre
11026,8,1309,8796,Valencia
