Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1114,24,0.0,0.0,Azuay
380,9,0.0,0.0,Bolívar
434,2,0.0,0.0,Cañar
189,3,0.0,0.0,Carchi
504,9,0.0,0.0,Chimborazo
623,19,0.0,0.0,Cotopaxi
1353,30,0.0,0.0,El Oro
1289,33,0.0,0.0,Esmeraldas
76,0,0.0,0.0,Galápagos
14497,22,0.0,0.0,Guayas
287,14,0.0,0.0,Imbabura
515,12,0.0,0.0,Loja
1826,18,0.0,0.0,Los Ríos
3007,57,0.0,0.0,Manabí
219,21,0.0,0.0,Morona Santiago
339,12,0.0,0.0,Napo
361,12,0.0,0.0,Orellana
340,14,0.0,0.0,Pastaza
4920,90,0.0,0.0,Pichincha
838,4,0.0,0.0,Santa Elena
1259,31,0.0,0.0,Santo Domingo de los Tsáchilas
185,10,0.0,0.0,Sucumbíos
644,14,0.0,0.0,Tungurahua
288,9,0.0,0.0,Zamora Chinchipe
